t,theta1,omega1,theta2,omega2,E1,E2,E_total
87,0.0134657515,-0.1727598501,0.01263479454,0.09765760261,0.01581237577,0.005551517809,0.0213638936
87.025,0.009112620951,-0.1753121353,0.01503352029,0.09414312684,0.01577448009,0.005540006309,0.02131447948
87.05,0.004709118289,-0.1767878148,0.01733718073,0.09005634809,0.0157357378,0.00552937027,0.02126504095
87.075,0.0002822663089,-0.1771793846,0.01953178042,0.08542280647,0.01569665797,0.005519679084,0.02121609929
87.1,-0.004140807798,-0.1764859991,0.02160400437,0.08027136896,0.01565775637,0.005510982687,0.02116817027
87.125,-0.008533038889,-0.174713463,0.02354129905,0.0746340525,0.01561954146,0.005503310852,0.02112175241
87.15,-0.0128675896,-0.1718741823,0.02533194867,0.06854582756,0.01558250077,0.005496672816,0.02107731555
87.175,-0.01711801434,-0.1679870741,0.02696514641,0.06204440366,0.015547088,0.005491057199,0.0210352896
87.2,-0.02125842049,-0.1630774354,0.02843106004,0.05516999779,0.01551371125,0.005486432245,0.02099605398
87.225,-0.02526362591,-0.1571767739,0.02972089154,0.04796508738,0.01548272277,0.005482746363,0.02095992798
87.25,-0.02910931165,-0.1503226004,0.03082693036,0.04047414926,0.0154544103,0.005479928974,0.0209271622
87.275,-0.03277216906,-0.1425581847,0.03174260006,0.03274338603,0.01542899042,0.005477891687,0.02089793143
87.3,-0.03623004036,-0.133932278,0.03246249784,0.02482044173,0.01540660394,0.005476529775,0.02087232915
87.325,-0.03946205188,-0.1244988029,0.032982427,0.01675410835,0.01538731339,0.005475723985,0.02085036393
87.35,-0.04244873914,-0.1143165127,0.03329942186,0.008594025142,0.01537110268,0.005475342661,0.02083195779
87.375,-0.04517216306,-0.1034486239,0.03341176511,0.0003903723623,0.01535787885,0.005475244183,0.0208169467
87.4,-0.04761601672,-0.09196242322,0.03331899751,-0.007806438446,0.01534747575,0.005475279692,0.02080508334
87.425,-0.0497657219,-0.07992885184,0.03302191974,-0.01594607588,0.01533965955,0.005475296087,0.02079604199
87.45,-0.05160851512,-0.06742206964,0.03252258653,-0.02397859981,0.01533413583,0.005475139246,0.02078942563
87.475,-0.05313352237,-0.0545190022,0.03182429298,-0.03185477028,0.01533055798,0.005474657423,0.02078477504
87.5,-0.05433182254,-0.04129887286,0.03093155328,-0.03952635221,0.0153285367,0.005473704753,0.02078157974
87.525,-0.0551964988,-0.02784272284,0.02985007181,-0.04694641406,0.01532765026,0.005472144779,0.02077929054
87.55,-0.05572267802,-0.01423292193,0.02858670691,-0.05406961842,0.01532745526,0.005469853933,0.02077733329
87.575,-0.05590755774,-0.0005526724306,0.02714942749,-0.06085250271,0.0153274976,0.005466724853,0.0207751236
87.6,-0.05575042074,0.01311449096,0.02554726276,-0.06725374821,0.01532732335,0.005462669437,0.02077208206
87.625,-0.05525263714,0.02668520259,0.02379024546,-0.07323443563,0.01532648932,0.005457621545,0.02076764946
87.65,-0.05441765384,0.04007676616,0.02188934876,-0.07875828545,0.01532457309,0.005451539229,0.02076130174
87.675,-0.05325097162,0.05320765098,0.01985641749,-0.08379188163,0.01532118223,0.005444406404,0.02075256409
87.7,-0.05176010983,0.06599798169,0.01770409392,-0.08830487699,0.0153159627,0.005436233883,0.02074102379
87.725,-0.04995455903,0.07837001879,0.0154457387,-0.09227017911,0.01530860606,0.005427059702,0.02072634142
87.75,-0.04784572165,0.09024862717,0.01309534734,-0.09566411524,0.01529885562,0.00541694869,0.02070826019
87.775,-0.04544684119,0.1015617301,0.01066746293,-0.09846657546,0.01528651134,0.005405991273,0.02068661283
87.8,-0.04277292029,0.112240746,0.008177085476,-0.1006611329,0.01527143336,0.005394301492,0.02066132614
87.825,-0.03984062806,0.1222210051,0.005639578607,-0.1022351401,0.01525354432,0.005382014293,0.02063242283
87.85,-0.03666819733,0.1314421445,0.003070574103,-0.1031798017,0.01523283034,0.005369282125,0.02060002066
87.875,-0.0332753123,0.1398484765,0.0004858749608,-0.1034902217,0.01520934072,0.00535627094,0.02056432894
87.9,-0.0296829873,0.1473893317,-0.002098642433,-0.1031654266,0.01518318634,0.00534315571,0.02052564243
87.925,-0.02591343741,0.1540193702,-0.004667126383,-0.1022083629,0.01515453699,0.005330115574,0.02048433288
87.95,-0.02198994163,0.1596988623,-0.007203847599,-0.1006258699,0.01512361743,0.005317328778,0.02044083845
87.975,-0.01793669949,0.1643939339,-0.009693295926,-0.09842862836,0.0150907025,0.005304967563,0.02039565139
88,-0.01377868191,0.1680767772,-0.01212027548,-0.0956310848,0.01505611121,0.005293193156,0.02034930422
88.025,-0.009541477381,0.1707258224,-0.0144699976,-0.09225135214,0.0150202,0.005282151041,0.02030235503
88.05,-0.00525113422,0.1723258715,-0.01672817105,-0.08831108815,0.01498335517,0.005271966659,0.02025537222
88.075,-0.0009340000245,0.1728681918,-0.01888108884,-0.08383535205,0.01494598477,0.005262741686,0.02020891914
88.1,0.003383440685,0.1723505678,-0.02091571134,-0.07885244055,0.01490850988,0.005254551007,0.02016353913
88.125,0.007674729633,0.1707773128,-0.02281974487,-0.07339370456,0.01487135559,0.005247440504,0.02011974134
88.15,0.0119135977,0.1681592379,-0.02458171566,-0.0674933479,0.01483494175,0.005241425715,0.02007798775
88.175,0.01607412659,0.1645135805,-0.02619103842,-0.06118820939,0.01479967366,0.00523649142,0.02003868175
88.2,0.02013090808,0.1598638911,-0.02763807936,-0.0545175298,0.01476593293,0.005232592161,0.02000215852
88.225,0.02405920014,0.1542398803,-0.02891421318,-0.04752270533,0.01473406865,0.005229653677,0.01996867743
88.25,0.02783507848,0.1476772273,-0.03001187374,-0.0402470291,0.01470438913,0.005227575207,0.01993841672
88.275,0.03143558311,0.1402173499,-0.03092459817,-0.03273542248,0.01467715428,0.005226232561,0.01991147037
88.3,0.03483885844,0.1319071397,-0.03164706408,-0.02503415769,0.01465256902,0.005225481874,0.01988784733
88.325,0.03802428652,0.1227986623,-0.03217511984,-0.01719057367,0.01463077771,0.005225163904,0.01986747294
88.35,0.04097261232,0.1129488265,-0.03250580761,-0.009252786744,0.0146118599,0.00522510872,0.01985019248
88.375,0.04366606032,0.1024190242,-0.03263737911,-0.00126939776,0.01459582756,0.005225140632,0.01983577669
88.4,0.04608844184,0.09127474232,-0.0325693041,0.006710802429,0.01458262378,0.005225083209,0.01982392894
88.425,0.04822525229,0.07958515208,-0.03230227139,0.01463912762,0.01457212323,0.005224764209,0.01981429395
88.45,0.05006375794,0.06742267531,-0.0318381826,0.02246728927,0.01456413425,0.005224020276,0.01980646761
88.475,0.05159307153,0.05486253297,-0.03118013857,0.03014768636,0.01455840273,0.005222701276,0.01980000776
88.5,0.05280421647,0.0419822776,-0.03033241858,0.03763369033,0.01455461755,0.005220674127,0.01979444553
88.525,0.05369017912,0.02886131293,-0.02930045257,0.04487992363,0.01455241779,0.005217826045,0.01978929695
88.55,0.054245949,0.01558040363,-0.02809078645,0.05184253039,0.01455140119,0.005214067119,0.01978407459
88.575,0.05446854657,0.00222117807,-0.02671104077,0.05847943756,0.01455113402,0.005209332163,0.01977829897
88.6,0.05435703857,-0.01113437285,-0.02516986303,0.0647506052,0.0145511619,0.005203581823,0.0197715094
88.625,0.05391254082,-0.02440439803,-0.02347687378,0.07061826456,0.01455102139,0.005196802945,0.01976327415
88.65,0.05313820845,-0.03750768652,-0.02164260707,0.0760471424,0.01455025199,0.005189008226,0.01975319978
88.675,0.05203921371,-0.05036416319,-0.01967844538,0.0810046706,0.01454840833,0.005180235183,0.01974093932
88.7,0.0506227114,-0.06289537674,-0.01759654955,0.08546117955,0.01454507204,0.005170544534,0.01972619935
88.725,0.04889779236,-0.07502497724,-0.01540978408,0.08939007438,0.01453986308,0.00516001804,0.01970874584
88.75,0.04687542502,-0.08667918045,-0.01313163824,0.09276799293,0.01453245014,0.005148755923,0.0196884086
88.775,0.04456838569,-0.09778721609,-0.01077614346,0.0955749445,0.0145225598,0.005136873935,0.01966508444
88.8,0.04199117774,-0.1082817576,-0.008357787572,0.09779442856,0.01450998418,0.005124500202,0.0196387389
88.825,0.0391599404,-0.1180993302,-0.005891426221,0.09941353263,0.01449458679,0.005111771911,0.01960940662
88.85,0.03609234756,-0.1271806961,-0.003392192208,0.1004230087,0.01447630645,0.005098831964,0.01957719033
88.875,0.03280749737,-0.1354712123,-0.0008754031352,0.1008173279,0.01445515906,0.00508582565,0.01954225853
88.9,0.02932579313,-0.1429211609,0.001643532016,0.1005947122,0.01443123732,0.005072897432,0.01950484185
88.925,0.02566881637,-0.1494860482,0.004149206834,0.09975714464,0.01440470815,0.005060187907,0.01946522824
88.95,0.02185919284,-0.1551268719,0.006626311372,0.09831035568,0.01437580812,0.005047830981,0.01942375692
88.975,0.01792045227,-0.1598103534,0.009059725443,0.09626378756,0.01434483687,0.0050359513,0.01938081136
89,0.0138768827,-0.1635091345,0.01143461073,0.0936305359,0.01431214879,0.00502466197,0.01933681125
89.025,0.009753380427,-0.1662019369,0.01373650115,0.09042726915,0.01427814316,0.005014062579,0.01929220364
89.05,0.005575296399,-0.1678736837,0.01595139095,0.08667412618,0.01424325312,0.005004237524,0.0192474534
89.075,0.001368280076,-0.1685155815,0.01806581998,0.08239459269,0.0142079337,0.004995254655,0.01920303317
89.1,-0.002841878287,-0.1681251638,0.02006695556,0.07761535718,0.01417264944,0.004987164226,0.0191594129
89.125,-0.007029405927,-0.1667062937,0.02194267059,0.07236614714,0.01413786172,0.004979998157,0.01911704926
89.15,-0.01116870545,-0.1642691281,0.02368161726,0.06667954668,0.01410401647,0.004973769591,0.01907637515
89.175,-0.0152345113,-0.1608300421,0.025273296,0.06059079653,0.01407153229,0.004968472752,0.01903778942
89.2,-0.01920204389,-0.1564115153,0.02670811923,0.05413757756,0.01404078968,0.004964083091,0.01900164721
89.225,-0.02304716039,-0.1510419805,0.0279774695,0.04735977933,0.01401212131,0.004960557735,0.01896825094
89.25,-0.02674650129,-0.1447556358,0.02907375167,0.0402992548,0.01398580386,0.004957836216,0.0189378424
89.275,-0.03027763181,-0.1375922227,0.02999043878,0.03299956296,0.01396205148,0.004955841504,0.01891059605
89.3,-0.03361917737,-0.1295967703,0.03072211141,0.02550570067,0.01394101107,0.004954481335,0.01888661373
89.325,-0.03675095228,-0.120819309,0.03126449013,0.01786382555,0.01392275948,0.00495364983,0.0188659211
89.35,-0.03965408083,-0.1113145539,0.03161446103,0.01012097153,0.01390730259,0.004953229413,0.01884846575
89.375,-0.04231111023,-0.1011415626,0.03177009397,0.002324758756,0.01389457629,0.004953093007,0.01883411732
89.4,-0.04470611459,-0.09036336709,0.03173065358,-0.005476900242,0.01388444932,0.004953106495,0.01882266955
89.425,-0.04682478948,-0.0790465842,0.0314966029,-0.01323609644,0.01387672765,0.004953131424,0.01881384433
89.45,-0.04865453641,-0.06726100542,0.03106959953,-0.02090522032,0.01387116049,0.004953027913,0.01880729768
89.475,-0.05018453697,-0.05507916985,0.03045248453,-0.02843725623,0.0138674475,0.00495265772,0.0188026276
89.5,-0.05140581595,-0.04257592219,0.02964926387,-0.03578607314,0.01386524705,0.0049518874,0.01879938358
89.525,-0.05231129339,-0.02982795836,0.02866508277,-0.04290671007,0.01386418529,0.004950591506,0.01879707759
89.55,-0.05289582501,-0.01691336152,0.02750619295,-0.04975565428,0.01386386577,0.004948655733,0.01879519625
89.575,-0.05315623106,-0.003911130851,0.02617991301,-0.05629111049,0.01386387929,0.004945979932,0.0187932139
89.6,-0.05309131327,0.009099294173,0.02469458227,-0.0624732594,0.01386381377,0.004942480906,0.01879060618
89.625,-0.05270185989,0.02203851157,0.02305950826,-0.06826450374,0.01386326402,0.004938094882,0.01878686377
89.65,-0.05199063876,0.03482763403,0.02128490822,-0.07362970033,0.01386184092,0.004932779585,0.01878150588
89.675,-0.05096237854,0.04738876301,0.01938184504,-0.07853637667,0.01385918009,0.004926515823,0.01877409308
89.7,-0.0496237381,0.05964545715,0.01736215793,-0.08295493041,0.01385494978,0.004919308506,0.01876423919
89.725,-0.04798326433,0.07152319232,0.01523838836,-0.08685881062,0.01384885778,0.004911187045,0.01875162164
89.75,-0.04605133857,0.08294981105,0.01302370175,-0.0902246796,0.01384065733,0.004902205086,0.0187359903
89.775,-0.04384011194,0.09385595837,0.0107318053,-0.093032554,0.01383015198,0.004892439549,0.01871717419
89.8,-0.04136343002,0.1041755019,0.008376862579,-0.09526592458,0.01381719918,0.00488198899,0.0186950861
89.825,-0.03863674722,0.1138459334,0.005973405432,-0.09691185364,0.01380171279,0.004870971281,0.01866972483
89.85,-0.03567703136,0.1228087494,0.003536243701,-0.09796104964,0.01378366429,0.00485952068,0.01864117505
89.875,-0.03250265903,0.1310098089,0.001080373379,-0.09840791843,0.0137630829,0.004847784353,0.01860960473
89.9,-0.02913330234,0.1383996644,-0.001379116216,-0.09825059102,0.01374005445,0.004835918438,0.01857526026
89.925,-0.02558980772,0.1449338665,-0.003827135673,-0.09749092752,0.01371471922,0.004824083762,0.01853845941
89.95,-0.02189406748,0.150573237,-0.006248688519,-0.09613449758,0.01368726861,0.00481244135,0.01849958231
89.975,-0.01806888493,0.1552841109,-0.008628963466,-0.09419053737,0.01365794095,0.004801147845,0.01845906075
90,-0.01413783391,0.1590385443,-0.0109534253,-0.09167188366,0.01362701626,0.004790351007,0.01841736619
90.025,-0.01012511348,0.1618144874,-0.01320790383,-0.08859488542,0.01359481029,0.004780185412,0.01837499668
90.05,-0.00605539883,0.1635959198,-0.01537868038,-0.08497929383,0.01356166777,0.004770768517,0.01833246331
90.075,-0.001953689233,0.1643729491,-0.01745257123,-0.08084813136,0.01352795509,0.0047621972,0.01829027639
90.1,0.002154845993,0.1641418698,-0.01941700756,-0.07622754108,0.0134940524,0.004754544906,0.01824893191
90.125,0.00624502249,0.1629051847,-0.0212601114,-0.07114661729,0.01346034547,0.004747859484,0.01820889858
90.15,0.0102917959,0.1606715845,-0.02297076709,-0.06563721855,0.01342721726,0.004742161798,0.01817060578
90.175,0.01427041592,0.1574558906,-0.02453868789,-0.05973376461,0.01339503939,0.004737445147,0.01813443295
90.2,0.01815657846,0.1532789572,-0.0259544773,-0.05347301857,0.01336416382,0.004733675523,0.01810070036
90.225,0.02192657479,0.148167536,-0.02720968482,-0.04689385562,0.01333491469,0.00473079268,0.01806966181
90.25,0.02555743696,0.1421541032,-0.0282968557,-0.04003702016,0.01330758072,0.004728712,0.01804149914
90.275,0.02902707833,0.1352766513,-0.02920957452,-0.03294487246,0.01328240813,0.00472732706,0.01801631886
90.3,0.03231442852,0.1275784454,-0.02994250237,-0.02566112692,0.01325959451,0.004726512834,0.01799415079
90.325,0.03539956186,0.1191077472,-0.03049140732,-0.01823058313,0.01323928352,0.004726129412,0.01797494872
90.35,0.0382638185,0.1099175088,-0.03085318815,-0.01069885163,0.01322156084,0.004726026104,0.01795859305
90.375,0.04088991758,0.1000650369,-0.03102589113,-0.003112075883,0.01320645139,0.004726045808,0.0179448952
90.4,0.04326206157,0.08961163193,-0.03100871988,0.004483347877,0.01319391785,0.004726029478,0.01793360362
90.425,0.04536603141,0.07862220201,-0.03080203816,0.01204105132,0.01318386084,0.004725820577,0.01792441124
90.45,0.04718927161,0.06716485704,-0.03040736566,0.0195149736,0.01317612044,0.004725269349,0.01791696405
90.475,0.04872096504,0.05531048342,-0.02982736686,0.0268596383,0.01317047942,0.00472423681,0.01791087058
90.5,0.04995209687,0.04313230321,-0.02906583303,0.03403042617,0.01316666786,0.004722598321,0.01790571201
90.525,0.05087550728,0.03070542022,-0.02812765737,0.04098384208,0.01316436935,0.004720246669,0.01790105262
90.55,0.05148593277,0.01810635588,-0.02701880374,0.04767777487,0.01316322838,0.004717094561,0.01789645041
90.575,0.05178003566,0.005412577658,-0.02574626881,0.05407174848,0.013162859,0.004713076496,0.01789146745
90.6,0.05175642185,-0.007297977131,-0.02431803822,0.06012716303,0.01316285441,0.004708149976,0.01788567997
90.625,0.05141564655,-0.01994737923,-0.02274303675,0.06580752459,0.01316279721,0.004702296049,0.01787868781
90.65,0.05076020813,-0.03245818438,-0.0210310729,0.07107866216,0.01316227023,0.004695519206,0.01787012315
90.675,0.04979453008,-0.04475390642,-0.0191927783,0.07590893086,0.01316086741,0.004687846663,0.01785965833
90.7,0.0485249312,-0.05675948385,-0.01723954215,0.08026939991,0.01315820457,0.004679327073,0.01784701262
90.725,0.04695958424,-0.06840173706,-0.01518344119,0.08413402459,0.01315392976,0.00467002875,0.01783195788
90.75,0.04510846326,-0.07960981364,-0.01303716554,0.08747980089,0.01314773279,0.00466003747,0.0178143231
90.775,0.04298328003,-0.09031561907,-0.01081394102,0.09028690215,0.01313935373,0.004649453936,0.01779399756
90.8,0.04059740991,-0.1004542303,-0.0085274481,0.0925387967,0.01312859016,0.004638390992,0.01777093284
90.825,0.03796580755,-0.1099642894,-0.006191738356,0.09422234591,0.01311530275,0.004626970679,0.0177451435
90.85,0.03510491307,-0.1187883758,-0.003821148562,0.09532788186,0.01309941926,0.004615321213,0.01771670654
90.875,0.03203254928,-0.1268733531,-0.001430213199,0.0958492643,0.01308093659,0.004603573957,0.01768575956
90.9,0.02876781045,-0.1341706906,0.0009664242381,0.09578391634,0.01305992099,0.004591860466,0.01765249773
90.925,0.02533094347,-0.1406367548,0.003354100545,0.09513283877,0.01303650621,0.004580309657,0.01761716968
90.95,0.0217432221,-0.1462330719,0.005718222204,0.09390060269,0.01301088991,0.004569045165,0.01758007225
90.975,0.01802681502,-0.1509265568,0.008044354326,0.09209532063,0.01298332813,0.004558182906,0.01754154419
91,0.01420464863,-0.1546897089,0.0103183086,0.08972859611,0.01295412825,0.004547828897,0.0175019591
91.025,0.01030026527,-0.1575007735,0.01252622971,0.08681545203,0.01292364049,0.004538077335,0.01746171745
91.05,0.00633767804,-0.1593438662,0.01465467972,0.08337423818,0.01289224821,0.004529008968,0.017421238
91.075,0.002341222786,-0.1602090607,0.01669071988,0.07942651851,0.01286035745,0.004520689738,0.0173809487
91.1,-0.001664591529,-0.1600924402,0.01862198933,0.07499693866,0.01282838579,0.004513169728,0.01734127722
91.125,-0.005655233307,-0.1589961098,0.02043678035,0.07011307463,0.0127967511,0.00450648238,0.01730264138
91.15,-0.009606298643,-0.1569281724,0.02212410946,0.06480526346,0.01276586033,0.004500644012,0.01726543945
91.175,-0.01349366057,-0.1539026667,0.02367378423,0.05910641696,0.01273609875,0.004495653609,0.01723004089
91.2,-0.01729361629,-0.1499394692,0.02507646511,0.05305181943,0.01270781991,0.004491492894,0.01719677734
91.225,-0.02098303155,-0.1450641595,0.02632372208,0.0466789109,0.01268133669,0.004488126676,0.01716593439
91.25,-0.02453948113,-0.1393078512,0.02740808564,0.04002705686,0.01265691347,0.00448550348,0.01713774418
91.275,-0.02794138475,-0.1327069898,0.02832309205,0.03313730614,0.01263475985,0.004483556446,0.01711237909
91.3,-0.03116813752,-0.1253031178,0.02906332215,0.02605213821,0.01261502589,0.004482204512,0.01708994676
91.325,-0.03420023408,-0.1171426101,0.02962443397,0.0188152016,0.0125977991,0.004481353865,0.01707048645
91.35,-0.03701938585,-0.1082763813,0.03000318856,0.01147104493,0.01258310306,0.004480899659,0.01705396715
91.375,-0.03960863051,-0.0987595655,0.03019746907,0.0040648422,0.01257089781,0.004480728003,0.01704028723
91.4,-0.04195243334,-0.0886511735,0.03020629294,-0.003357885892,0.01256108189,0.004480718173,0.01702927599
91.425,-0.04403677953,-0.07801372674,0.03002981701,-0.01075155294,0.01255349587,0.004480745056,0.01702069696
91.45,-0.04584925719,-0.06691287228,0.02966933569,-0.01807078839,0.01254792734,0.004480681777,0.01701425288
91.475,-0.04737913052,-0.05541698021,0.02912727202,-0.0252707179,0.01254411705,0.00448040246,0.01700959252
91.5,-0.04861740267,-0.04359672633,0.02840716181,-0.03230724073,0.01254176611,0.004479785093,0.01700631887
91.525,-0.04955686802,-0.0315246623,0.02751363086,-0.03913730241,0.01254054399,0.004478714419,0.0170039988
91.55,-0.05019215365,-0.01927477585,0.02645236548,-0.04571916099,0.012540097,0.004477084786,0.01700217381
91.575,-0.05051974962,-0.006922043463,0.02523007644,-0.05201264509,0.01254005721,0.004474802894,0.0170003716
91.6,-0.05053802803,0.005458021952,0.02385445653,-0.05797940223,0.01254005141,0.004471790337,0.01699811822
91.625,-0.0502472508,0.01778982601,0.02233413216,-0.06358313562,0.01253970995,0.004467985884,0.01699495041
91.65,-0.04964956598,0.02999814786,0.02067860911,-0.06878982812,0.01253867529,0.0044633474,0.01699042779
91.675,-0.04874899274,0.04200859278,0.0188982129,-0.07356795165,0.01253661002,0.004457853342,0.01698414458
91.7,-0.04755139513,0.05374804003,0.01700402411,-0.07788866092,0.01253320428,0.004451503759,0.01697574043
91.725,-0.0460644447,0.06514508326,0.01500780903,-0.08172596996,0.01252818231,0.004444320745,0.01696491011
91.75,-0.04429757222,0.07613046121,0.01292194623,-0.08505691053,0.01252130817,0.004436348303,0.01695141178
91.775,-0.04226190882,0.08663747617,0.01075934925,-0.08786167118,0.01251239042,0.004427651593,0.01693507348
91.8,-0.03997021679,0.09660239775,0.008533386235,-0.09012371614,0.01250128581,0.004418315566,0.01691579773
91.825,-0.03743681055,0.1059648496,0.006257796717,-0.09182988331,0.01248790184,0.004408443004,0.01689356409
91.85,-0.03467746815,0.1146681767,0.003946606293,-0.09297046061,0.01247219825,0.004398151989,0.01686842957
91.875,-0.03170933388,0.1226597908,0.001614039648,-0.09353924042,0.0124541874,0.00438757288,0.01684052682
91.9,-0.02855081252,0.1298914922,-0.0007255675038,-0.09353355159,0.01243393361,0.004376844865,0.01681006035
91.925,-0.02522145588,0.1363197649,-0.003057857002,-0.09295426906,0.01241155136,0.004366112183,0.01677730064
91.95,-0.02174184233,0.1419060442,-0.005368536772,-0.09180580103,0.01238720266,0.004355520134,0.01674257648
91.975,-0.01813344992,0.1466169538,-0.00764346877,-0.09009605385,0.01236109331,0.00434521099,0.01670626583
92,-0.01441852412,0.1504245113,-0.009868755766,-0.08783637506,0.01233346841,0.004335319944,0.01666878521
92.025,-0.01061994067,0.1533063007,-0.01203082644,-0.08504147492,0.01230460702,0.004325971215,0.01663057833
92.05,-0.006761064697,0.15524561,-0.01411651824,-0.08172932723,0.0122748162,0.004317274441,0.0165921039
92.075,-0.00286560669,0.1562315333,-0.01611315755,-0.07792105009,0.01224442437,0.004309321487,0.01655382335
92.1,0.001042523494,0.1562590365,-0.01800863658,-0.07364076762,0.01221377427,0.004302183749,0.01651618851
92.125,0.004939363882,0.1553289858,-0.01979148659,-0.06891545347,0.01218321551,0.004295910078,0.01647962978
92.15,0.008801047859,0.153448139,-0.02145094704,-0.06377475755,0.0121530969,0.004290525354,0.01644454512
92.175,0.01260395096,0.1506290996,-0.02297703013,-0.0582508168,0.01212375875,0.004286029798,0.01641129008
92.2,0.01632483605,0.1468902337,-0.02436058044,-0.05237805174,0.01209552518,0.004282399004,0.01638016908
92.225,0.01994099597,0.1422555504,-0.0255933294,-0.04619294975,0.01206869666,0.004279584722,0.01635142837
92.25,0.02343039276,0.1367545469,-0.02666794406,-0.03973383683,0.01204354297,0.004277516337,0.01632525061
92.275,0.02677179254,0.1304220191,-0.02757807015,-0.03304063917,0.0120202967,0.00427610301,0.0163017512
92.3,0.02994489527,0.1232978388,-0.028318369,-0.026154636,0.01199914745,0.004275236397,0.01628097655
92.325,0.03293045856,0.1154266994,-0.02888454816,-0.01911820537,0.01198023688,0.004274793857,0.01626290411
92.35,0.03571041467,0.1068578323,-0.02927338569,-0.01197456432,0.01196365485,0.004274642039,0.01624744422
92.375,0.03826798018,0.09764469526,-0.0294827478,-0.004767505058,0.0119494366,0.004274640735,0.01623444356
92.4,0.04058775743,0.08784463502,-0.02951159995,0.002458871394,0.01193756123,0.004274646864,0.01622369018
92.425,0.04265582732,0.07751852711,-0.02936001118,0.009660422407,0.01192795154,0.00427451847,0.01621491982
92.45,0.04445983281,0.06673039439,-0.02902915183,0.01679323037,0.01192047516,0.004274118608,0.01620782333
92.475,0.04598905261,0.05554700738,-0.02852128463,0.0238138672,0.01191494719,0.004273318998,0.01620205505
92.5,0.04723446472,0.04403746875,-0.02783974915,0.0306796552,0.01191113411,0.004272003349,0.01619724174
92.525,0.04818879943,0.03227278465,-0.02698893988,0.03734892283,0.01190875904,0.00427007026,0.01619299202
92.55,0.04884658138,0.02032542552,-0.0259742779,0.04378125404,0.01190750831,0.004267435622,0.01618890591
92.575,0.04920416065,0.008268879087,-0.02480217646,0.04993772962,0.01190703893,0.004264034479,0.01618458434
92.6,0.04925973252,-0.003822801766,-0.02348000068,0.05578115931,0.0119069871,0.0042598223,0.01617963843
92.625,0.0490133459,-0.01587545359,-0.02201602147,0.06127630342,0.01190697739,0.004254775664,0.01617369823
92.65,0.04846690047,-0.02781525664,-0.0204193642,0.06639008261,0.01190663231,0.004248892356,0.01616642091
92.675,0.04762413236,-0.0395691863,-0.01869995211,0.07109177465,0.01190558217,0.004242190894,0.01615749813
92.7,0.04649058876,-0.05106545884,-0.01686844513,0.07535319714,0.01190347479,0.004234709549,0.01614666256
92.725,0.04507359136,-0.06223396907,-0.01493617425,0.079148875,0.01189998491,0.004226504887,0.01613369332
92.75,0.04338218902,-0.07300671715,-0.01291507189,0.08245619183,0.01189482294,0.00421764991,0.01611842044
92.775,0.0414271,-0.08331822219,-0.01081759873,0.08525552421,0.01188774286,0.004208231876,0.01610072815
92.8,0.03922064389,-0.09310591999,-0.008656667392,0.08753035816,0.01187854896,0.004198349856,0.01608055702
92.825,0.03677666398,-0.1023105428,-0.006445563445,0.08926738695,0.01186710126,0.004188112119,0.01605790492
92.85,0.03411044026,-0.1108764783,-0.00419786419,0.09045658983,0.01185331946,0.004177633418,0.01603282682
92.875,0.03123859382,-0.1187521065,-0.001927355742,0.09109129095,0.01183718516,0.004167032242,0.01600543346
92.9,0.02817898307,-0.1258901109,0.0003520511297,0.09116819825,0.01181874249,0.004156428112,0.01597588885
92.925,0.02495059255,-0.1322477638,0.002626405862,0.09068742196,0.01179809691,0.004145938959,0.01594440673
92.95,0.0215734149,-0.1377871829,0.004881803179,0.08965247255,0.01177541234,0.004135678656,0.01591124601
92.975,0.01806832691,-0.1424755568,0.007104467854,0.08807023813,0.01175090665,0.004125754719,0.0158767053
93,0.01445696016,-0.1462853403,0.009280838657,0.08595094141,0.01172484567,0.004116266237,0.01584111653
93.025,0.01076156734,-0.1491944152,0.01139765097,0.08330807632,0.01169753586,0.004107302018,0.01580483787
93.05,0.007004884901,-0.1511862184,0.01344201756,0.08015832478,0.01166931589,0.004098939007,0.01576824601
93.075,0.003209992903,-0.1522498345,0.01540150706,0.07652145402,0.0116405474,0.004091240952,0.01573172795
93.1,-0.0005998269213,-0.1523800533,0.01726421958,0.07242019499,0.0116116051,0.004084257337,0.01569567241
93.125,-0.004401234168,-0.1515773915,0.01901885912,0.06788010273,0.01158286673,0.00407802259,0.01566046112
93.15,-0.008170972831,-0.149848079,0.02065480226,0.06292939925,0.01155470289,0.004072555552,0.01562646004
93.175,-0.01188601359,-0.1472040096,0.02216216265,0.0575988002,0.01152746731,0.004067859215,0.01559401082
93.2,-0.01552369443,-0.1436626566,0.02353185106,0.05192132603,0.01150148757,0.004063920723,0.01556342253
93.225,-0.0190618587,-0.1392469541,0.02475563048,0.04593209904,0.01147705676,0.004060711634,0.01553496412
93.25,-0.02247898983,-0.1339851454,0.02582616601,0.03966812732,0.01145442618,0.004058188446,0.01550885747
93.275,-0.02575434179,-0.1279105986,0.02673706914,0.03316807713,0.01143379922,0.004056293385,0.01548527153
93.3,-0.02886806462,-0.1210615917,0.02748293627,0.02647203485,0.01141532671,0.004054955441,0.01546431752
93.325,-0.03180132418,-0.1134810688,0.02805938119,0.01962126009,0.01139910374,0.004054091671,0.01544604544
