t,theta1,omega1,theta2,omega2,E1,E2,E_total
13.125,-0.3535255547,-0.2279219325,0.2122626491,-0.06553571002,0.6326444945,0.2223158455,0.8489230726
13.15,-0.3581642285,-0.1430130374,0.2099716321,-0.117644327,0.6327499204,0.2223788121,0.8490160005
13.175,-0.3606702679,-0.05739154597,0.2063868341,-0.1689849255,0.6328174352,0.2224684289,0.8492078861
13.2,-0.3610318902,0.02845981623,0.2015314296,-0.2192404769,0.6328280444,0.2225760117,0.8494694352
13.225,-0.3592493856,0.1140581975,0.1954364438,-0.2681002728,0.6327654016,0.2226917706,0.8497683815
13.25,-0.3553351027,0.1989219789,0.1881405707,-0.3152618458,0.6326160918,0.2228051495,0.8500704369
13.275,-0.3493134011,0.2825721607,0.1796899427,-0.3604328859,0.632369772,0.2229052228,0.8503403716
13.3,-0.3412205671,0.3645338402,0.1701378534,-0.4033331448,0.6320191752,0.2229811337,0.8505431822
13.325,-0.3311046919,0.4443378363,0.1595444322,-0.4436963126,0.6315599916,0.2230225519,0.850645304
13.35,-0.3190255057,0.5215225099,0.1479762729,-0.4812718545,0.6309906446,0.2230201293,0.8506158164
13.375,-0.3050541644,0.5956358168,0.1355060166,-0.5158267842,0.6303119838,0.2229659304,0.8504275886
13.4,-0.2892729814,0.6662376158,0.1222118924,-0.5471473569,0.6295269198,0.2228538153,0.8500583172
13.425,-0.2717750982,0.7329022366,0.1081772156,-0.5750406544,0.6286400288,0.2226797535,0.8494914041
13.45,-0.2526640882,0.7952212978,0.09348984887,-0.5993360397,0.6276571515,0.2224420532,0.8487166364
13.475,-0.2320534866,0.8528067453,0.07824162857,-0.6198864554,0.6265850127,0.2221414894,0.84773063
13.5,-0.2100662428,0.9052940627,0.06252776096,-0.6365695417,0.6254308835,0.2217813244,0.8465370154
13.525,-0.1868340901,0.9523455903,0.04644619278,-0.6492885515,0.6242023036,0.2213672149,0.8451463505
13.55,-0.1624968329,0.9936538767,0.03009696181,-0.6579730442,0.6229068766,0.2209070101,0.8435757613
13.575,-0.1372015498,1.02894497,0.01358153302,-0.6625793426,0.6215521462,0.2204104454,0.8418483205
13.6,-0.1111017163,1.05798156,-0.002997873678,-0.6630907422,0.6201455529,0.2198887486,0.8399921899
13.625,-0.08435625255,1.080565861,-0.01953895775,-0.6595174693,0.6186944659,0.2193541727,0.8380395615
13.65,-0.05712850222,1.096542159,-0.03594000815,-0.6518963879,0.6172062799,0.2188194793,0.8360254421
13.675,-0.02958515355,1.105798912,-0.05210056307,-0.6402904632,0.6156885591,0.2182973959,0.8339863355
13.7,-0.001895113857,1.108270358,-0.06792205333,-0.6247879941,0.6141492092,0.2178000736,0.8319588777
13.725,0.02577164898,1.103937537,-0.0833084239,-0.6055016328,0.6125966549,0.2173385693,0.829978487
13.75,0.05324528333,1.092828727,-0.09816672842,-0.5825672141,0.6110399989,0.2169223783,0.8280780843
13.775,0.08035723361,1.075019253,-0.1124076925,-0.5561424199,0.60948914,0.216559039,0.8262869397
13.8,0.1069414077,1.05063068,-0.1259462416,-0.526405309,0.6079548308,0.2162538259,0.8246296916
13.825,0.1328353167,1.019829435,-0.138701991,-0.4935527399,0.6064486583,0.2160095466,0.8231255758
13.85,0.157881174,0.9828248905,-0.1505996955,-0.4577987175,0.6049829368,0.2158264489,0.8217878916
13.875,0.1819269394,0.9398669832,-0.1615696564,-0.4193726931,0.6035705085,0.2157022418,0.8206237214
13.9,0.2048273,0.8912434548,-0.1715480866,-0.3785178428,0.6022244521,0.2156322265,0.8196339035
13.925,0.2264445773,0.8372767943,-0.180477432,-0.3354893487,0.6009577093,0.2156095295,0.818813252
13.95,0.2466495556,0.7783209799,-0.1883066504,-0.2905527025,0.5997826427,0.2156254245,0.8181510011
13.975,0.2653222273,0.71475811,-0.1949914484,-0.2439820467,0.5987105439,0.2156697263,0.8176314455
14,0.2823524532,0.6469950077,-0.2004944776,-0.1960585641,0.5977511173,0.2157312372,0.8172347377
14.025,0.297640539,0.575459875,-0.2047854908,-0.1470689232,0.5969119658,0.2157982234,0.8169378014
14.05,0.3110977288,0.5005990573,-0.2078414605,-0.0973037787,0.5961981064,0.2158588993,0.8167153132
14.075,0.3226466196,0.4228739652,-0.2096466602,-0.04705632879,0.5956115456,0.2159018977,0.8165407074
14.1,0.332221502,0.3427581851,-0.2101927107,0.003379079709,0.5951509398,0.2159167056,0.816387159
14.125,0.3397686301,0.2607347895,-0.2094785916,0.053708304,0.5948113654,0.2158940459,0.8162285042
14.15,0.3452464273,0.1772938479,-0.2075106196,0.103638727,0.5945842186,0.2158261913,0.8160400626
14.175,0.3486256319,0.09293011904,-0.2043023946,0.1528805585,0.594457258,0.2157071979,0.8157993345
14.2,0.3498893873,0.008140896849,-0.1998747121,0.2011481275,0.5944147985,0.215533052,0.8154865509
14.225,0.3490332796,-0.07657602963,-0.1942554444,0.2481611748,0.5944380571,0.2153017256,0.8150850671
14.25,0.3460653252,-0.1607243468,-0.1874793894,0.2936461566,0.5945056453,0.2150131444,0.8145815948
14.275,0.3410059096,-0.2438111671,-0.1795880857,0.3373375635,0.5945941939,0.2146690715,0.8139662787
14.3,0.3338876771,-0.3253490077,-0.1706295952,0.3789792598,0.5946790907,0.2142729183,0.8132326308
14.325,0.3247553702,-0.4048578426,-0.160658252,0.4183258424,0.5947353055,0.2138294931,0.8123773404
14.35,0.3136656167,-0.4818672683,-0.1497343769,0.4551440168,0.5947382695,0.2133447053,0.811399985
14.375,0.3006866599,-0.5559188101,-0.137923957,0.4892139809,0.5946647761,0.2128252398,0.810302669
14.4,0.2858980306,-0.626568389,-0.1252982918,0.5203308081,0.5944938634,0.212278221,0.8090896199
14.425,0.2693901544,-0.6933889507,-0.1119336034,0.5483058126,0.5942076397,0.211710884,0.8077667721
14.45,0.2512638915,-0.7559732482,-0.09791061421,0.572967881,0.5937920163,0.2111302694,0.8063413639
14.475,0.2316300058,-0.8139367482,-0.08331409156,0.59416475,0.5932373093,0.2105429574,0.8048215746
14.5,0.210608559,-0.8669206218,-0.06823236102,0.6117642077,0.5925386834,0.2099548528,0.8032162199
14.525,0.1883282312,-0.9145947625,-0.05275679122,0.625655198,0.591696411,0.2093710308,0.8015345198
14.55,0.164925565,-0.9566607641,-0.03698125238,0.6357488038,0.5907159314,0.2087956482,0.7997859464
14.575,0.1405441366,-0.9928547831,-0.02100155194,0.64197909,0.5896077037,0.2082319212,0.7979801535
14.6,0.1153336585,-1.022950202,-0.004914851187,0.6443037855,0.5883868539,0.2076821678,0.7961269803
14.625,0.08944901812,-1.046760014,0.0111809331,0.6427047898,0.5870726303,0.2071479071,0.7942365194
14.65,0.06304926132,-1.064138847,0.02718773725,0.6371884893,0.5856876867,0.2066300059,0.79231923
14.675,0.03629653075,-1.07498456,0.04300796481,0.6277858762,0.584257227,0.2061288599,0.7903860769
14.7,0.009354970182,-1.079239347,0.05854510101,0.6145524653,0.5828080445,0.2056445939,0.788448671
14.725,-0.01761039227,-1.076890313,0.07370432274,0.5975680071,0.581367502,0.2051772663,0.7865193877
14.75,-0.04443476825,-1.067969493,0.08839309874,0.5769360037,0.5799624956,0.2047270614,0.7846114399
14.775,-0.07095472678,-1.052553303,0.1025217754,0.5527830335,0.5786184507,0.2042944544,0.7827388844
14.8,-0.09700929135,-1.030761459,0.1160041431,0.5252578983,0.5773583911,0.2038803374,0.7809165477
14.825,-0.1224410034,-1.002755375,0.1287579801,0.4945306055,0.5762021244,0.2034860953,0.7791598567
14.85,-0.1470969399,-0.9687361047,0.1407055673,0.4607912033,0.5751655742,0.2031136253,0.777484574
14.875,-0.1708296746,-0.9289419013,0.1517741744,0.4242484859,0.5742602855,0.2027652976,0.7759064355
14.9,-0.1934981742,-0.8836454606,0.1618965107,0.3851285879,0.5734931212,0.2024438582,0.774440704
14.925,-0.2149686224,-0.8331509419,0.1710111398,0.3436734848,0.5728661523,0.2021522784,0.7731016503
14.95,-0.2351151679,-0.7777908505,0.1790628567,0.3001394173,0.5723767437,0.2018935609,0.7719019872
14.975,-0.2538205931,-0.7179228676,0.1860030235,0.254795255,0.5720178193,0.201670514,0.7708522801
15,-0.2709769045,-0.6539267067,0.1917898646,0.2079208125,0.5717782895,0.2014855072,0.7699603657
15.025,-0.2864858449,-0.5862010642,0.1963887184,0.1598051285,0.571643612,0.2013402256,0.7692308102
15.05,-0.3002593315,-0.5151607211,0.1997722467,0.1107447184,0.571596457,0.2012354381,0.7686644389
15.075,-0.3122198235,-0.4412338355,0.201920599,0.06104180484,0.5716174403,0.2011707965,0.7682579677
15.1,-0.3223006251,-0.3648594528,0.2028215333,0.01100253249,0.5716858904,0.201144679,0.7680037641
15.125,-0.3304461291,-0.2864852426,0.2024704915,-0.0390648309,0.5717806134,0.2011540919,0.767889759
15.15,-0.3366120061,-0.2065654548,0.2008706296,-0.08885170496,0.5718806245,0.201194638,0.7678995272
15.175,-0.340765346,-0.1255590773,0.1980328035,-0.1380510172,0.5719658165,0.2012605588,0.7680125433
15.2,-0.342884755,-0.04392816047,0.1939755077,-0.1863590317,0.5720175418,0.2013448511,0.7682046164
15.225,-0.3429604126,0.03786373175,0.1887247694,-0.2334771844,0.5720190894,0.2014394579,0.7684484932
15.25,-0.3409940908,0.1193529951,0.1823139961,-0.2791139193,0.5719560453,0.2015355252,0.7687146163
15.275,-0.3369991372,0.200077435,0.1747837775,-0.3229865213,0.5718165298,0.2016237174,0.7689720113
15.3,-0.3310004213,0.2795777481,0.1661816417,-0.3648229371,0.5715913137,0.2016945744,0.7691892736
15.325,-0.3230342429,0.3573990873,0.1565617661,-0.4043635717,0.5712738181,0.2017388976,0.7693356158
15.35,-0.3131481997,0.4330927589,0.1459846438,-0.4413630489,0.5708600116,0.201748143,0.7693819357
15.375,-0.3014010106,0.5062180883,0.1345167069,-0.4755919174,0.5703482188,0.2017148053,0.7693018594
15.4,-0.2878622898,0.576344486,0.1222299074,-0.5068382853,0.569738862,0.2016327699,0.769072715
15.425,-0.2726122667,0.6430537271,0.1092012591,-0.5349093607,0.5690341552,0.2014976175,0.7686763936
15.45,-0.255741446,0.705942447,0.0955123418,-0.5596328775,0.5682377762,0.2013068616,0.7681000571
15.475,-0.2373502028,0.764624839,0.08124877173,-0.5808583838,0.5673545356,0.2010601075,0.7673366602
15.5,-0.2175483081,0.8187355241,0.06649964192,-0.59845837,0.566390067,0.2007591207,0.7663852574
15.525,-0.1964543811,0.8679325482,0.05135693625,-0.612329217,0.5653505533,0.2004078004,0.7652510803
15.55,-0.174195265,0.9119004472,0.0359149224,-0.6223919454,0.5642425061,0.2000120563,0.7639453763
15.575,-0.1509053264,0.9503533104,0.02026952875,-0.6285927509,0.5630726054,0.1995795921,0.7624850119
15.6,-0.1267256794,0.9830377631,0.004517710645,-0.6309033143,0.5618476062,0.1991196055,0.7608918568
15.625,-0.1018033358,1.009735783,-0.01124318826,-0.629320881,0.5605743104,0.1986424166,0.7591919705
15.65,-0.07629028918,1.030267267,-0.0269160736,-0.6238681061,0.5592595985,0.1981590423,0.7574146286
15.675,-0.05034253815,1.044492263,-0.04240473127,-0.6145926716,0.5579105093,0.1976807353,0.7555912279
15.7,-0.02411905858,1.052312798,-0.057614446,-0.6015666829,0.5565343552,0.1972185103,0.7537541182
15.725,0.002219263657,1.053674234,-0.07245260217,-0.5848858586,0.555138854,0.196782679,0.7519354117
15.75,0.02851072775,1.048566108,-0.08682926212,-0.5646685328,0.5537322575,0.1963824162,0.7501658205
15.775,0.05459392711,1.037022423,-0.1006577172,-0.5410544906,0.5523234598,0.1960253765,0.7484735711
15.8,0.08030885893,1.019121389,-0.1138550082,-0.5142036614,0.5509220642,0.1957173797,0.7468834406
15.825,0.1054980203,0.9949846045,-0.1263424111,-0.4842946966,0.5495383946,0.1954621788,0.7454159541
15.85,0.1300074772,0.9647757324,-0.1380458864,-0.4515234578,0.5481834388,0.195261321,0.7440867708
15.875,0.1536878949,0.9286986923,-0.1488964903,-0.416101443,0.5468687154,0.195114105,0.7429062808
15.9,0.1763955169,0.8869954455,-0.1588307447,-0.3782541735,0.5456060632,0.1950176379,0.7418794212
15.925,0.1979930851,0.8399434366,-0.1677909681,-0.3382195674,0.5444073553,0.1949669845,0.741005712
15.95,0.2183506917,0.7878527718,-0.1757255651,-0.2962463163,0.5432841468,0.1949554018,0.7402794988
15.975,0.2373465589,0.7310632148,-0.1825892753,-0.2525922841,0.5422472705,0.194974646,0.7396903847
16,0.2548677411,0.6699410774,-0.1883433834,-0.2075229379,0.5413063977,0.1950153355,0.739223822
16.025,0.2708107499,0.6048760809,-0.1929558895,-0.1613098215,0.5404695874,0.1950673534,0.7388618307
16.05,0.2850821001,0.5362782515,-0.1964016433,-0.114229075,0.5397428454,0.1951202686,0.7385838053
16.075,0.2975987792,0.4645749026,-0.1986624401,-0.06656000164,0.5391297199,0.1951637573,0.7383673715
16.1,0.3082886436,0.3902077457,-0.1997270829,-0.01858367874,0.5386309567,0.1951880052,0.7381892514
16.125,0.3170907437,0.3136301547,-0.1995914097,0.02941839059,0.5382442374,0.1951840743,0.7380261017
16.15,0.3239555831,0.2353045954,-0.1982582878,0.07716559376,0.5379640195,0.1951442173,0.7378552884
16.175,0.3288453154,0.1557002186,-0.1957375751,0.1243795004,0.5377814937,0.1950621289,0.7376555727
16.2,0.331733883,0.07529060222,-0.1920460497,0.1707851386,0.5376846702,0.194933125,0.7374076827
16.225,0.3326071007,-0.005448381546,-0.1872073075,0.2161122644,0.537658597,0.1947542444,0.7370947581
16.25,0.3314626874,-0.08604060807,-0.1812516281,0.2600966315,0.5376857108,0.1945242715,0.7367026581
16.275,0.3283102476,-0.1660116879,-0.1742158093,0.3024812681,0.5377463122,0.1942436842,0.7362201341
16.3,0.3231712032,-0.2448909414,-0.1661429686,0.3430177634,0.5378191513,0.1939145304,0.7356388713
16.325,0.316078676,-0.3222134004,-0.1570823134,0.3814675656,0.5378821057,0.1935402445,0.7349534137
16.35,0.3070773191,-0.397521874,-0.1470888778,0.4176032881,0.5379129251,0.1931254155,0.7341609895
16.375,0.296223096,-0.4703691078,-0.1362232277,0.4512100195,0.5378900153,0.1926755193,0.7332612583
16.4,0.2835830034,-0.540320061,-0.1245511321,0.4820866284,0.5377932287,0.1921966317,0.7322560044
16.425,0.2692347369,-0.606954311,-0.1121432024,0.5100470512,0.5376046285,0.1916951371,0.7311488019
16.45,0.2532662932,-0.6698685852,-0.09907450043,0.5349215478,0.5373091935,0.1911774477,0.7299446747
16.475,0.2357755093,-0.7286794076,-0.08542411465,0.5565579101,0.5368954301,0.1906497482,0.7286497752
16.5,0.2168695332,-0.7830258316,-0.07127470765,0.5748226033,0.5363558635,0.1901177775,0.7272711004
16.525,0.1966642258,-0.8325722202,-0.05671203586,0.5896018213,0.535687382,0.1895866569,0.7258162601
16.55,0.1752834939,-0.8770110226,-0.04182444425,0.6008024371,0.5348914163,0.1890607722,0.7242933074
16.575,0.1528585535,-0.9160654853,-0.02670233871,0.6083528289,0.533973942,0.1885437125,0.7227106352
16.6,0.1295271272,-0.9494922308,-0.01143763959,0.6122035642,0.532945301,0.1880382651,0.7210769368
16.625,0.1054325803,-0.9770836334,0.003876779983,0.6123279271,0.5318198466,0.1875464644,0.7194012245
16.65,0.08072299924,-0.998669919,0.01914766686,0.6087222768,0.5306154252,0.1870696858,0.7176928931
16.675,0.05555022309,-1.014120924,0.03428196736,0.6014062262,0.5293527156,0.1866087772,0.7159618136
16.7,0.03006883529,-1.023347454,0.04918740894,0.5904226373,0.5280544536,0.1861642158,0.7142184364
16.725,0.004435127089,-1.02630219,0.06377307943,0.5758374301,0.5267445756,0.1857362757,0.712473887
16.75,-0.02119395569,-1.022980113,0.07794999916,0.5577392072,0.5254473196,0.1853251961,0.7107400312
16.775,-0.04666187024,-1.013418428,0.09163168147,0.5362386999,0.5241863215,0.1849313338,0.7090294926
16.8,-0.07181352612,-0.9976959822,0.1047346772,0.5114680449,0.5229837473,0.1845552895,0.7073556075
16.825,-0.09649631404,-0.9759322025,0.1171790992,0.4835799021,0.5218594993,0.184197998,0.7057323034
16.85,-0.1205611022,-0.9482855756,0.1288891228,0.4527464283,0.5208305272,0.1838607744,0.7041738968
16.875,-0.1438631896,-0.9149517287,0.139793459,0.4191581212,0.5199102736,0.1835453119,0.702694808
16.9,-0.166263207,-0.8761611661,0.1498257973,0.3830225496,0.5191082734,0.1832536303,0.7013091981
16.925,-0.1876279574,-0.8321767317,0.1589252159,0.3445629869,0.5184299188,0.1829879775,0.7000305388
16.95,-0.207831191,-0.7832908741,0.1670365559,0.3040169618,0.5178763954,0.1827506896,0.6988711317
16.975,-0.2267543093,-0.729822788,0.1741107592,0.2616347412,0.5174447839,0.1825440179,0.6978415973
17,-0.2442869979,-0.672115507,0.1801051673,0.2176777596,0.5171283162,0.1823699339,0.6969503592
17.025,-0.2603277862,-0.610533014,0.1849837802,0.1724170039,0.516916768,0.1822299254,0.6962031485
17.05,-0.2747845352,-0.54545743,0.1887174751,0.1261313644,0.5167969631,0.1821247963,0.695602558
17.075,-0.2875748581,-0.4772863259,0.1912841825,0.07910595884,0.5167533625,0.1820544849,0.6951476726
17.1,-0.2986264734,-0.4064301943,0.1926690212,0.03163043564,0.516768708,0.1820179137,0.6948338012
17.125,-0.3078774991,-0.3333101015,0.1928643902,-0.01600274052,0.5168246902,0.1820128822,0.694652331
17.15,-0.3152766893,-0.2583555261,0.1918700169,-0.06350001664,0.5169026105,0.1820360126,0.6945907228
17.175,-0.3207836194,-0.1820023791,0.1896929634,-0.1105684908,0.5169840099,0.1820827546,0.694632657
17.2,-0.3243688238,-0.1046911877,0.1863475877,-0.1569176604,0.5170512396,0.182147455,0.6947583346
17.225,-0.3260138902,-0.02686541243,0.1818554624,-0.2022611764,0.5170879559,0.1822234892,0.694944932
17.25,-0.325711513,0.05103013631,0.1762452485,-0.2463185987,0.5170795212,0.182303454,0.6951671978
17.275,-0.3234655077,0.128550827,0.1695525257,-0.2888171486,0.5170133051,0.1823794137,0.6953981752
17.3,-0.3192907875,0.2052537252,0.1618195796,-0.3294934489,0.5168788791,0.1824431893,0.6956100263
17.325,-0.3132133017,0.2806991471,0.1530951444,-0.3680952436,0.5166681078,0.182486679,0.6957749277
17.35,-0.3052699343,0.354452293,0.1434341043,-0.4043830841,0.5163751431,0.1825021934,0.6958660042
17.375,-0.2955083598,0.4260849971,0.1328971526,-0.4381319679,0.5159963314,0.1824827914,0.6958582624
17.4,-0.2839868546,0.4951776266,0.1215504103,-0.469132913,0.515530049,0.1824225981,0.6957294854
17.425,-0.2707740579,0.5613211496,0.1094650073,-0.497194451,0.5149764827,0.1823170884,0.6954610502
17.45,-0.2559486788,0.6241193823,0.09671662646,-0.5221440168,0.5143373741,0.1821633221,0.6950386302
17.475,-0.2395991454,0.6831914117,0.08338501538,-0.5438292181,0.513615747,0.181960116,0.6944527526
17.5,-0.2218231911,0.7381741784,0.06955346723,-0.5621189613,0.5128156371,0.1817081428,0.6936991805
17.525,-0.2027273743,0.7887251874,0.05530827611,-0.5769044171,0.51194184,0.1814099503,0.6927791025
17.55,-0.1824265298,0.8345253058,0.04073817015,-0.5880998081,0.5109996928,0.1810698971,0.691699118
17.575,-0.161043149,0.8752815909,0.02593372737,-0.595643002,0.5099949004,0.1806940061,0.6904710139
17.6,-0.1387066906,0.9107300869,0.01098677924,-0.5994959012,0.5089334129,0.180289741,0.6891113422
17.625,-0.1155528214,0.9406385172,-0.004010192796,-0.5996446196,0.5078213567,0.1798657152,0.6876408124
17.65,-0.09172259279,0.9648087994,-0.01896466263,-0.5960994435,0.5066650188,0.179431345,0.6860835251
17.675,-0.06736155689,0.9830793089,-0.03378466105,-0.5888945794,0.5054708757,0.1789964636,0.6844660775
17.7,-0.04261883011,0.9953268203,-0.0483793684,-0.5780876918,0.5042456599,0.1785709136,0.6828165798
17.725,-0.01764611286,1.001468065,-0.0626596932,-0.5637592444,0.5029964478,0.1781641358,0.6811636239
17.75,0.007403324377,1.001460852,-0.07653883196,-0.5460116568,0.5017307568,0.1777847755,0.6795352483
17.775,0.03237567704,0.9953047144,-0.08993280577,-0.5249682967,0.5004566329,0.1774403217,0.6779579432
17.8,0.05711765258,0.9830410612,-0.1027609699,-0.5007723257,0.4991827147,0.1771367996,0.6764557371
17.825,0.08147751393,0.9647528248,-0.1149464929,-0.4735854246,0.4979182573,0.1768785259,0.6750494001
17.85,0.1053061081,0.9405636199,-0.1264168025,-0.4435864185,0.4966731056,0.1766679417,0.6737557966
17.875,0.128457868,0.9106364403,-0.1371039967,-0.4109698293,0.495457607,0.1765055269,0.6725874089
17.9,0.1507917759,0.8751719361,-0.1469452166,-0.3759443746,0.4942824587,0.1763898008,0.6715520456
17.925,0.1721722797,0.8344063248,-0.1558829833,-0.3387314385,0.4931584899,0.1763174057,0.6706527419
17.95,0.1924701527,0.788609002,-0.1638654944,-0.2995635307,0.492096384,0.1762832702,0.6698878459
17.975,0.2115632907,0.7380799181,-0.1708468837,-0.2586827521,0.4911063483,0.1762808417,0.6692512807
18,0.2293374413,0.6831467924,-0.1767874411,-0.2163392791,0.490197746,0.1763023763,0.6687329619
18.025,0.2456868623,0.6241622333,-0.1816537968,-0.1727898779,0.489378707,0.1763392724,0.668319345
18.05,0.2605149073,0.561500827,-0.1854190671,-0.1282964534,0.4886557363,0.1763824311,0.6679940721
18.075,0.2737345394,0.4955562514,-0.1880629655,-0.08312463718,0.4880333415,0.1764226264,0.6677386852
18.1,0.2852687726,0.4267384593,-0.1895718786,-0.0375424151,0.4875137003,0.1764508699,0.6675333719
18.125,0.2950510451,0.3554709662,-0.189938908,0.008181209766,0.4870963887,0.1764587521,0.6673577087
18.15,0.3030255252,0.2821882632,-0.1891638795,0.05377752156,0.4867781888,0.1764387467,0.6671913717
18.175,0.3091473549,0.2073333653,-0.1872533199,0.09897937024,0.4865529908,0.1763844664,0.6670147869
18.2,0.3133828342,0.1313554927,-0.184220402,0.1435224309,0.4864118029,0.1762908592,0.6668096965
18.225,0.3157095478,0.05470787213,-0.1800848585,0.1871464507,0.4863428747,0.1761543408,0.6665596242
18.25,0.3161164394,-0.02215436216,-0.1748728645,0.2295964898,0.4863319368,0.1759728579,0.6662502292
18.275,0.3146038336,-0.09877619574,-0.1686168893,0.2706241607,0.486362555,0.1757458839,0.6658695434
18.3,0.3111834083,-0.174704722,-0.161355517,0.3099888708,0.4864165879,0.1754743501,0.6654080931
18.325,0.3058781169,-0.2494911238,-0.1531332362,0.3474590679,0.4864747367,0.1751605192,0.6648589144
18.35,0.2987220614,-0.3226926814,-0.1440001983,0.3828134877,0.4865171668,0.1748078087,0.6642174719
18.375,0.2897603141,-0.3938748364,-0.1340119446,0.4158424009,0.4865241797,0.1744205771,0.6634814989
18.4,0.2790486869,-0.462613334,-0.1232291026,0.4463488498,0.4864769087,0.1740038837,0.6626507783
18.425,0.2666534463,-0.5284964604,-0.1117170516,0.4741498686,0.4863580093,0.1735632369,0.6617268836
18.45,0.2526509704,-0.5911273808,-0.0995455572,0.4990776726,0.4861523168,0.1731043424,0.6607129026
18.475,0.2371273471,-0.650126573,-0.08678837837,0.5209808037,0.4858474407,0.1726328665,0.6596131636
18.5,0.2201779098,-0.7051343416,-0.07352284479,0.5397252167,0.4854342686,0.1721542237,0.6584329812
18.525,0.2019067097,-0.7558133846,-0.05982940909,0.555195288,0.4849073567,0.1716734001,0.6571784381
18.55,0.1824259237,-0.8018513754,-0.04579117455,0.5672947323,0.4842651853,0.171194819,0.6558562123
18.575,0.1618551981,-0.8429635121,-0.03149340134,0.5759474076,0.4835102666,0.1707222535,0.6544734561
18.6,0.1403209293,-0.8788949788,-0.01702299417,0.581097995,0.4826490952,0.1702587879,0.6530377292
18.625,0.1179554852,-0.9094232605,-0.002467974669,0.5827125379,0.4816919423,0.1698068268,0.651556981
18.65,0.09489637049,-0.9343602472,0.01208305785,0.5807788287,0.480652498,0.1693681467,0.6500395759
18.675,0.07128534306,-0.9535540692,0.02654147327,0.5753066344,0.4795473769,0.1689439853,0.6484943481
18.7,0.04726748857,-0.9668906037,0.04081916109,0.5663277539,0.4783955064,0.1685351579,0.6469306732
18.725,0.02299026166,-0.9742946055,0.0548290802,0.5538959044,0.4772174231,0.1681421913,0.6453585386
18.75,-0.00139749575,-0.9757304233,0.06848580361,0.5380864379,0.4760345089,0.1677654641,0.6437885968
18.775,-0.02574654873,-0.9712022739,0.08170605403,0.5189958899,0.4748681986,0.1674053418,0.6422321852
18.8,-0.04990826473,-0.960754063,0.09440922615,0.4967413678,0.4737391942,0.1670622956,0.6407012972
18.825,-0.07373559886,-0.9444687572,0.1065178917,0.4714597879,0.4726667197,0.1667369965,0.6392084937
18.85,-0.09708405803,-0.9224673228,0.1179582836,0.4433069718,0.471667847,0.1664303752,0.6377667473
18.875,-0.1198126335,-0.8949072658,0.1286607561,0.4124566151,0.4707569215,0.166143645,0.6363892164
18.9,-0.1417846923,-0.8619808173,0.1385602174,0.3790991429,0.4699451081,0.1658782821,0.6350889495
18.925,-0.1628688197,-0.8239128184,0.1475965326,0.3434404644,0.4692400748,0.1656359669,0.6338785296
18.95,-0.1829396051,-0.7809583662,0.1557148942,0.3057006429,0.4686458218,0.1654184863,0.6327696673
18.975,-0.2018783675,-0.7334002879,0.1628661589,0.2661124927,0.4681626586,0.1652276055,0.6317727611
19,-0.2195738157,-0.6815465066,0.1690071476,0.2249201159,0.4677873227,0.1650649155,0.6308964433
19.025,-0.2359226427,-0.6257273648,0.1741009095,0.1823773903,0.4675132303,0.1649316669,0.6301471346
19.05,-0.250830052,-0.566292961,0.1781169465,0.1387464173,0.4673308396,0.1648286021,0.6295286307
19.075,-0.2642102199,-0.5036105509,0.1810313997,0.09429593785,0.4672281071,0.1647557958,0.6290417448
19.1,-0.2759866921,-0.4380620519,0.1828271947,0.04929972281,0.4671910122,0.1647125167,0.628684029
19.125,-0.2860927208,-0.3700416803,0.1834941473,0.004034942892,0.4672041228,0.164697121,0.6284495952
19.15,-0.2944715441,-0.299953737,0.1830290281,-0.04121947804,0.467251177,0.1647069865,0.628329051
19.175,-0.3010766122,-0.2282105468,0.1814355853,-0.08618452266,0.4673156554,0.1647384943,0.6283095652
19.2,-0.3058717635,-0.155230546,0.1787245264,-0.1305827496,0.467381319,0.1647870634,0.6283750666
19.225,-0.3088313551,-0.08143649931,0.1749134576,-0.1741399692,0.4674326952,0.1648472395,0.6285065793
19.25,-0.3099403496,-0.00725382318,0.170026782,-0.2165869212,0.4674554937,0.1649128368,0.6286826878
19.275,-0.3091943617,0.0668910175,0.1640955549,-0.2576609488,0.467436942,0.1649771281,0.6288801193
19.3,-0.3065996642,0.1405720756,0.1571572983,-0.2971076626,0.4673660321,0.1650330769,0.6290744273
19.325,-0.3021731559,0.2133654892,0.1492557732,-0.3346825852,0.4672336772,0.1650736006,0.6292407501
19.35,-0.2959422896,0.2848510882,0.1404407122,-0.3701527658,0.4670327806,0.1650918543,0.6293546192
19.375,-0.2879449586,0.3546140761,0.1307675106,-0.4032983521,0.4667582223,0.1650815196,0.6293927844
19.4,-0.2782293404,0.4222468173,0.120296881,-0.4339141058,0.4664067747,0.1650370872,0.6293340223
19.425,-0.2668536942,0.4873507527,0.1090944686,-0.461810844,0.4659769598,0.1649541152,0.6291598953
19.45,-0.2538861084,0.5495384584,0.09723043387,-0.4868167902,0.4654688622,0.1648294531,0.6288554274
19.475,-0.2394041949,0.6084358522,0.08477900061,-0.5087788173,0.4648839155,0.1646614158,0.6284096663
19.5,-0.2234947267,0.6636845393,0.07181797612,-0.5275635627,0.464224677,0.1644498996,0.6278161065
19.525,-0.2062532149,0.7149442794,0.05842824437,-0.5430583999,0.4634946072,0.1641964316,0.6270729523
