t,theta1,omega1,theta2,omega2,E1,E2,E_total
83.15,-0.0141968853,-0.02671788231,-0.04128805389,0.2681656989,0.001345516377,0.04431680341,0.04566298256
83.175,-0.01486393438,-0.02651596339,-0.03451220004,0.2737275152,0.001435221959,0.04330510243,0.04474057723
83.2,-0.01551619214,-0.02553524993,-0.02761056041,0.2782236728,0.001506890435,0.04244326116,0.04395021057
83.225,-0.01613425974,-0.02378224402,-0.02061011601,0.2816280975,0.001559611692,0.0417406495,0.04330026418
83.25,-0.01669896224,-0.02126834664,-0.01353841742,0.2839213208,0.001593924943,0.04120467578,0.04279859967
83.275,-0.01719147014,-0.01800977466,-0.006423417987,0.2850906089,0.001611796586,0.04084070872,0.04245246369
83.3,-0.01759341842,-0.01402744836,0.0007066957009,0.2851300464,0.001616582156,0.04065202133,0.0422683992
83.325,-0.01788702241,-0.009346850477,0.007823674854,0.2840405749,0.00161297299,0.04063975706,0.04225216353
83.35,-0.01805518982,-0.00399785771,0.01489937991,0.2818299863,0.001606928355,0.04080291886,0.04240865426
83.375,-0.0180816282,0.001985453869,0.02190595124,0.2785128698,0.001605593912,0.04113838097,0.04274184354
83.4,-0.01795094723,0.00856502828,0.02881597792,0.2741105135,0.001617207476,0.04164092364,0.04325472158
83.425,-0.01764875524,0.01569907237,0.03560266351,0.2686507617,0.001650993125,0.0423032902,0.0439492498
83.45,-0.01716174936,0.02334232022,0.04223998778,0.262167828,0.00171704477,0.04311626614,0.04482632414
83.475,-0.01647779885,0.03144631754,0.04870286306,0.2547020676,0.001826200388,0.04406877938,0.04588574906
83.5,-0.01558602103,0.03995972413,0.05496728462,0.2462997081,0.001989908128,0.04514802073,0.04712622226
83.525,-0.0144768495,0.04882863276,0.06101047365,0.2370125446,0.002220085571,0.04633958355,0.04854533072
83.55,-0.01314209419,0.05799690222,0.0668110123,0.2268975977,0.002528973448,0.04762762116,0.05013955793
83.575,-0.01157499287,0.06740650292,0.07234896971,0.2160167408,0.002928985137,0.04899502053,0.05190430247
83.6,-0.009770253978,0.07699787267,0.07760601834,0.2044362971,0.00343255329,0.05042359071,0.05383390787
83.625,-0.007724090363,0.08671028088,0.08256553989,0.1922266108,0.004051974961,0.05189426406,0.05592170367
83.65,-0.005434243901,0.09648219889,0.08721272028,0.1794615957,0.004799256583,0.05338730843,0.05816005729
83.675,-0.002900000759,0.1062516745,0.09153463297,0.1662182633,0.005685960206,0.05488254819,0.06054043644
83.7,-0.0001221972844,0.1159567082,0.0955203104,0.1525762358,0.006723052332,0.05635959204,0.06305348141
83.725,0.002896783523,0.12553563,0.09916080295,0.1386172451,0.007920756764,0.05779806523,0.06568908681
83.75,0.006153024925,0.1349274728,0.1024492254,0.1244246231,0.009288412782,0.05917784393,0.06843649169
83.775,0.009641098658,0.1440723427,0.1053807905,0.1100827848,0.01083434003,0.0604792894,0.07128437748
83.8,0.01335409631,0.1529117816,0.1079528293,0.09567670876,0.0125657114,0.0616834795,0.07422097234
83.825,0.01728366966,0.1613891219,0.1101647993,0.08129141727,0.01448843515,0.06277243517,0.0772341611
83.85,0.02142007978,0.1694498299,0.1120182782,0.06701145918,0.01660704758,0.06372933946,0.08031159927
83.875,0.02575225454,0.1770418368,0.1135169468,0.05292039874,0.01892461732,0.06453874669,0.08344083002
83.9,0.03026785419,0.1841158547,0.1146665569,0.0391003129,0.02144266231,0.0651867796,0.08660940244
83.925,0.03495334469,0.1906256752,0.1154748887,0.02563129979,0.02416108051,0.06566131209,0.08980498997
83.95,0.03979407823,0.1965284504,0.1159516953,0.01259100118,0.02707809524,0.06595213568,0.09301550716
83.975,0.04477438053,0.2017849521,0.116108635,5.414125817e-05,0.03019021575,0.06605110752,0.09622922362
84,0.04987764433,0.2063598092,0.1159591934,-0.01190791582,0.03349221384,0.06595227846,0.09943487354
84.025,0.0550864286,0.2102217219,0.1155185936,-0.02322758716,0.03697711687,0.06565199937,0.1026217595
84.05,0.06038256266,0.2133436494,0.1148036969,-0.03384146896,0.04063621746,0.06514900463,0.1057798495
84.075,0.06574725476,0.2157029717,0.1138328935,-0.04369070887,0.0444591002,0.06444447144,0.1088998655
84.1,0.07116120436,0.2172816239,0.1126259846,-0.05272135065,0.04843368505,0.06354205439,0.1119733631
84.125,0.07660471735,0.2180662014,0.1112040554,-0.06088464932,0.05254628757,0.06244789455,0.1149928015
84.15,0.08205782357,0.2180480356,0.109589342,-0.06813735501,0.05678169526,0.06117060285,0.1179516025
84.175,0.08750039589,0.2172232408,0.1078050901,-0.07444196366,0.06112325976,0.05972121794,0.1208441987
84.2,0.09291226998,0.2155927299,0.1058754091,-0.07976693337,0.06555300396,0.05811313856,0.1236660699
84.225,0.09827336424,0.2131622002,0.1038251205,-0.08408686467,0.07005174329,0.05636203128,0.1264137689
84.25,0.1035637989,0.2099420899,0.1016796023,-0.08738264396,0.07459922002,0.05448571434,0.1290849346
84.275,0.1087640135,0.205947504,0.09946463072,-0.08964154888,0.07917424957,0.05250401877,0.1316782951
84.3,0.1138548828,0.2011981124,0.09720621947,-0.09085731506,0.08375487738,0.05043862815,0.1341936594
84.325,0.1188178287,0.1957180183,0.09493045775,-0.09103016379,0.08831854508,0.04831289859,0.136631898
84.35,0.1236349299,0.1895356013,0.09266334825,-0.09016679024,0.09284226433,0.04615166079,0.1389949154
84.375,0.1282890256,0.1826833334,0.09043064587,-0.08828031245,0.09730279696,0.04398100605,0.1412856117
84.4,0.1327638164,0.1751975706,0.08825769813,-0.08539018128,0.1016768397,0.04182805841,0.1435078366
84.425,0.1370439575,0.1671183221,0.08616928847,-0.08152205184,0.1059412116,0.03972073499,0.1456663358
84.45,0.1411151477,0.1584889973,0.08418948304,-0.07670761735,0.1100730436,0.03768749711,0.1477666897
84.475,0.1449642104,0.1493561342,0.08234148229,-0.07098440632,0.1140499664,0.03575709413,0.1498152466
84.5,0.148579169,0.1397691092,0.08064747796,-0.06439554448,0.1178502976,0.03395830281,0.1518190499
84.525,0.1519493132,0.1297798313,0.07912851646,-0.0569894829,0.1214532247,0.03231966421,0.1537857608
84.55,0.1550652589,0.119442423,0.07780436951,-0.04881969408,0.1248389826,0.03086922079,0.1557235763
84.575,0.1579189995,0.1088128887,0.07669341269,-0.03994433789,0.1279890251,0.02963425571,0.1576411439
84.6,0.1605039482,0.09794877333,0.07581251273,-0.03042589947,0.1308861874,0.02864103695,0.1595474731
84.625,0.1628149726,0.08690881422,0.07517692419,-0.02033080137,0.1335148397,0.02791456814,0.1614518444
84.65,0.1648484199,0.07575258603,0.07480019611,-0.009728992229,0.135861029,0.0274783483,0.1633637164
84.675,0.1666021334,0.06454014292,0.07469408922,0.001306485349,0.1379126094,0.02735414259,0.1652926305
84.7,0.1680754601,0.05333165885,0.07486850417,0.01269994529,0.1396593588,0.02756176582,0.1672481159
84.725,0.1692692489,0.04218706843,0.07533142128,0.02437352408,0.1410930805,0.02811888057,0.1692395923
84.75,0.1701858407,0.03116571019,0.07608885202,0.03624765961,0.1422076902,0.02904081162,0.1712762737
84.775,0.1708290483,0.02032597427,0.07714480267,0.04824157997,0.1429992858,0.03034037813,0.173367072
84.8,0.1712041292,0.009724956504,0.07850125024,0.06027379933,0.1434662006,0.03202774509,0.1755205015
84.825,0.1713177482,-0.0005818792426,0.08015813088,0.07226261795,0.1436090387,0.03411029519,0.1777445853
84.85,0.1711779332,-0.01054102858,0.0821133408,0.08412662327,0.1434306914,0.0365925223,0.1800467639
84.875,0.1707940218,-0.02010126216,0.08436274969,0.09578518925,0.1429363359,0.03947594754,0.1824338059
84.9,0.1701766007,-0.02921392747,0.08690022657,0.1071589707,0.1421334145,0.04275905862,0.1849117238
84.925,0.1693374376,-0.03783323521,0.08971767792,0.11817039,0.141031595,0.04643727327,0.1874856927
84.95,0.1682894066,-0.04591652852,0.09280509784,0.1287441122,0.1396427119,0.05050292705,0.1901599757
84.975,0.1670464063,-0.05342453346,0.09615062993,0.1388075075,0.1379806901,0.05494528592,0.1929378539
85,0.1656232723,-0.06032158941,0.09974064049,0.1482910953,0.1360614488,0.05975058356,0.1958215645
85.025,0.1640356845,-0.06657585771,0.1035598026,0.15712897,0.1339027895,0.06490208341,0.1988122456
85.05,0.162300069,-0.07215950741,0.1075911908,0.1652592033,0.1315242663,0.07038016505,0.2019098896
85.075,0.160433496,-0.07704887697,0.1118163847,0.1726242218,0.1289470406,0.07616243431,0.2051133054
85.1,0.1584535734,-0.08122461071,0.1162155831,0.1791711568,0.1261937218,0.08222385658,0.2084200902
85.125,0.1563783381,-0.08467176924,0.120767725,0.1848521639,0.1232881937,0.08853691207,0.211826611
85.15,0.1542261446,-0.08737991296,0.1254506192,0.1896247105,0.1202554302,0.09507177209,0.2153279965
85.175,0.1520155513,-0.08934315824,0.1302410804,0.193451829,0.1171213001,0.1017964949,0.2189181391
85.2,0.1497652063,-0.09056020566,0.1351150706,0.196302334,0.1139123635,0.1086772397,0.222589708
85.225,0.1474937332,-0.09103434022,0.1400478467,0.1981510025,0.1106556617,0.1156784964,0.2263341719
85.25,0.1452196161,-0.09077340341,0.145014111,0.1989787156,0.1073785023,0.122763331,0.2301418333
85.275,0.142961087,-0.08978973728,0.1499881652,0.1987725603,0.1041082412,0.1298936418,0.2340018715
85.3,0.1407360136,-0.08810010093,0.1549440664,0.1975258925,0.1008720642,0.1370304276,0.2379023963
85.325,0.1385617906,-0.08572555988,0.1598557842,0.1952383596,0.09769676948,0.1441340628,0.2418305104
85.35,0.1364552339,-0.08269134899,0.1646973581,0.1919158834,0.09460855303,0.1511645788,0.2457723809
85.375,0.1344324778,-0.07902671002,0.1694430533,0.1875706034,0.0916327997,0.1580819492,0.2497133184
85.4,0.1325088775,-0.07476470469,0.1740675154,0.1822207826,0.0887938806,0.1648463758,0.2536378639
85.425,0.130698916,-0.06994200465,0.1785459218,0.175890675,0.08611495948,0.171418574,0.2575298822
85.45,0.1290161168,-0.06459865958,0.1828541292,0.1686103574,0.08361780938,0.1777600544,0.2613726621
85.475,0.1274729627,-0.05877784515,0.1869688172,0.1604155269,0.08132264125,0.1838333993,0.2651490205
85.5,0.1260808206,-0.05252559228,0.1908676255,0.1513472656,0.07924794584,0.1896025314,0.2688414129
85.525,0.124849874,-0.04589049962,0.1945292856,0.1414517753,0.07741035023,0.1950329729,0.2724320462
85.55,0.1237890626,-0.03892343099,0.1979337447,0.1307800826,0.07582448999,0.2000920929,0.2759029961
85.575,0.1229060293,-0.03167719979,0.2010622829,0.1193877188,0.07450289807,0.2047493416,0.279236326
85.6,0.1222070757,-0.02420624232,0.2038976214,0.1073343756,0.07345591099,0.2089764691,0.2824142084
85.625,0.1216971258,-0.0165662821,0.2064240217,0.09468353898,0.07269159322,0.2127477279,0.285419047
85.65,0.1213796979,-0.00881398723,0.2086273759,0.08150210438,0.07221567993,0.2160400576,0.2882335994
85.675,0.1212568854,-0.001006622877,0.210495287,0.06785997499,0.07203153856,0.2188332493,0.2908410995
85.7,0.1213293464,0.006798298884,0.212017139,0.05382964564,0.07214014932,0.2211100908,0.2932253787
85.725,0.1215963015,0.01454336991,0.213184156,0.03948577476,0.07254010457,0.2228564895,0.2953709851
85.75,0.1220555413,0.0221716353,0.2139894511,0.02490474667,0.07322762696,0.2240615736,0.2972633002
85.775,0.1227034416,0.02962693915,0.214428064,0.01016422642,0.07419660597,0.2247177694,0.2988886515
85.8,0.123534988,0.03685426464,0.2144969873,-0.004657290648,0.07543865248,0.2248208561,0.300234421
85.825,0.1245438083,0.04380006655,0.2141951818,-0.01948093222,0.0769431708,0.2243699955,0.3012891476
85.85,0.1257222135,0.05041259416,0.2135235798,-0.03422790341,0.07869744744,0.2233677381,0.3020426233
85.875,0.1270612463,0.05664220262,0.212485078,-0.04881993981,0.08068675586,0.2218200042,0.3024859814
85.9,0.1285507382,0.06244165108,0.2110845183,-0.06317975728,0.08289447641,0.2197360403,0.3026117766
85.925,0.1301793721,0.06776638576,0.209328658,-0.07723149632,0.08530223016,0.217128352,0.3024140542
85.95,0.1319347539,0.07257480623,0.2072261281,-0.09090115893,0.08789002595,0.2140126112,0.3018884101
85.975,0.1338034889,0.07682851358,0.2047873823,-0.1041170358,0.09063641913,0.2104075413,0.3010320382
86,0.1357712646,0.08049253872,0.2020246338,-0.1168101217,0.09351868088,0.2063347787,0.2998437656
86.025,0.1378229396,0.08353554983,0.198951783,-0.1289145173,0.09651297676,0.2018187116,0.2983240743
86.05,0.1399426366,0.08593003745,0.1955843348,-0.140367814,0.09959455304,0.196886299,0.2964751098
86.075,0.14211384,0.08765247642,0.1919393072,-0.1511114619,0.1027379294,0.1915668691,0.2943006753
86.1,0.1443194972,0.08868346354,0.1880351296,-0.1610911156,0.1059170966,0.185891899,0.2918062107
86.125,0.1465421234,0.08900783037,0.1838915345,-0.170256959,0.1091057167,0.1798947785,0.2889987584
86.15,0.1487639086,0.08861473044,0.1795294397,-0.1785640042,0.1122773261,0.1736105585,0.285886914
86.175,0.150966826,0.08749770049,0.1749708248,-0.1859723642,0.1154055378,0.1670756863,0.2824807631
86.2,0.1531327426,0.08565469548,0.1702386,-0.1924474962,0.1184642421,0.1603277306,0.2787918058
86.225,0.1552435296,0.08308809715,0.16535647,-0.197960415,0.1214278044,0.1534050975,0.2748328674
86.25,0.1572811729,0.07980469636,0.160348793,-0.2024878734,0.1242712583,0.1463467413,0.2706179987
86.275,0.1592278828,0.07581564918,0.1552404349,-0.2060125087,0.1269704925,0.1391918713,0.2661623658
86.3,0.1610662025,0.0711364073,0.1500566209,-0.2085229541,0.129502429,0.1319796577,0.2614821312
86.325,0.1627791142,0.06578662318,0.1448227846,-0.2100139138,0.131845194,0.1247489402,0.2565943271
86.35,0.1643501425,0.05979003058,0.1395644158,-0.2104862001,0.133978276,0.1175379399,0.2515167235
86.375,0.1657634552,0.05317430127,0.1343069075,-0.209946734,0.1358826743,0.1103839799,0.2462676918
86.4,0.1670039592,0.04597087888,0.1290754038,-0.2084085059,0.1375410331,0.1033232142,0.2408660661
86.425,0.1680573927,0.0382147908,0.1238946487,-0.2058904998,0.1389377627,0.09639036989,0.2353310037
86.45,0.1689104123,0.02994443944,0.118788838,-0.2024175788,0.1400591453,0.08961850372,0.2296818462
86.475,0.1695506745,0.02120137387,0.113781474,-0.1980203332,0.1408934258,0.08303877519,0.2239379828
86.5,0.1699669114,0.01203004337,0.1088952245,-0.1927348932,0.1414308864,0.07668023879,0.2181187179
86.525,0.1701489996,0.002477534102,0.104151787,-0.1866027057,0.1416639044,0.0705696567,0.2122431431
86.55,0.1700880231,-0.007406709512,0.09957175917,-0.1796702779,0.1415869938,0.06473133361,0.2063300155
86.575,0.1697763284,-0.01757117717,0.09517451567,-0.1719888887,0.1411968286,0.05918697505,0.2003976433
86.6,0.1692075725,-0.02796259731,0.09097809279,-0.1636142707,0.1404922507,0.05395557005,0.1944637792
86.625,0.1683767629,-0.03852625222,0.08699908141,-0.1546062641,0.1394742595,0.04905329917,0.1885455223
86.65,0.1672802897,-0.04920630206,0.08325252895,-0.1450284449,0.1381459851,0.04449346814,0.1826592296
86.675,0.1659159497,-0.05994611586,0.07975185077,-0.1349477307,0.1365126452,0.04028646741,0.1768204361
86.7,0.1642829616,-0.07068860792,0.07650875186,-0.1244339661,0.1345814864,0.03643975767,0.1710437854
86.725,0.1623819737,-0.08137657759,0.07353315897,-0.11355949,0.1323617091,0.03295788083,0.1653429693
86.75,0.160215062,-0.09195305063,0.07083316384,-0.1023986888,0.1298643787,0.02984249619,0.1597306777
86.775,0.1577857206,-0.1023616203,0.06841497776,-0.09102753689,0.1271023228,0.02709244073,0.1542185574
86.8,0.155098843,-0.112546786,0.06628289765,-0.07952312876,0.1240900147,0.02470381286,0.148817181
86.825,0.1521606956,-0.1224542881,0.06443928401,-0.06796320434,0.1208434457,0.02267007822,0.1435360246
86.85,0.1489788821,-0.1320314357,0.06288455075,-0.05642567136,0.117379986,0.02098219636,0.1383834541
86.875,0.1455623007,-0.141227427,0.06161716698,-0.0449881271,0.1137182359,0.01962876669,0.1333667207
86.9,0.1419210928,-0.1499936594,0.06063367071,-0.03372738273,0.1098778681,0.01859619222,0.1284919643
86.925,0.1380665841,-0.1582840264,0.05992869441,-0.02271899282,0.1058794635,0.01786885916,0.1237642251
86.95,0.1340112189,-0.1660552015,0.05949500222,-0.01203679297,0.1017443397,0.01742933069,0.1191874625
86.975,0.1297684872,-0.1732669059,0.05932353858,-0.001752448221,0.09749437628,0.01725855296,0.114764582
87,0.125352845,-0.1798821571,0.05940348804,0.008064985051,0.09315183594,0.01733607112,0.1104974682
87.025,0.1207796296,-0.1858674994,0.05972234573,0.01734948111,0.08873918465,0.01764025368,0.1063870257
87.05,0.1160649681,-0.1911932122,0.06026599829,0.02603844822,0.08427891143,0.01814852273,0.1024332252
87.075,0.111225682,-0.1958334953,0.06101881445,0.03407311098,0.07979334967,0.01883758817,0.09863515643
87.1,0.1062791874,-0.1997666304,0.06196374505,0.04139886918,0.07530450149,0.0196836837,0.09499108616
87.125,0.1012433905,-0.2029751166,0.0630824316,0.04796563109,0.07083386675,0.02066280248,0.09149852164
87.15,0.0961365813,-0.2054457797,0.0643553229,0.05372811909,0.06640227822,0.02175093031,0.08815427855
87.175,0.0909773243,-0.2071698534,0.06576179889,0.05864614568,0.06202974442,0.02292427436,0.0849545532
87.2,0.08578434733,-0.2081430332,0.06728030103,0.06268485806,0.05773530161,0.02415948534,0.08189499814
87.225,0.08057642982,-0.2083655007,0.06888846837,0.06581494997,0.05353687641,0.02543387122,0.07897080085
87.25,0.0753722906,-0.20784192,0.07056327854,0.0680128391,0.04945116017,0.02672560066,0.07617676453
87.275,0.07019047617,-0.2065814042,0.07228119267,0.06926080921,0.0454934965,0.02801389433,0.07350739053
87.3,0.0650492502,-0.2045974545,0.07401830346,0.06954711585,0.04167778294,0.02927920261,0.0709569615
87.325,0.05996648489,-0.2019078703,0.07575048538,0.06886605521,0.03801638763,0.03050336802,0.06851962457
87.35,0.05495955493,-0.1985346318,0.07745354621,0.06721799552,0.03452008195,0.03166977123,0.0661894738
87.375,0.05004523468,-0.1945037567,0.07910337878,0.06460937088,0.0311979896,0.03276345933,0.06396063107
87.4,0.04523959937,-0.1898451307,0.08067611219,0.06105263775,0.02805755255,0.0337712555,0.06182732474
87.425,0.0405579307,-0.1845923142,0.08214826146,0.05656619422,0.02510451414,0.03468184916,0.05978396526
87.45,0.03601462765,-0.1787823264,0.0834968746,0.05117426287,0.02234291943,0.03548586609,0.05782521713
87.475,0.03162312296,-0.1724554076,0.08469967646,0.04490673788,0.0197751325,0.03617591816,0.05594606656
87.5,0.02739580573,-0.165654763,0.08573520823,0.03779899759,0.01740187051,0.03674663235,0.05414188428
87.525,0.02334395073,-0.1584262881,0.08658296184,0.0298916837,0.01522225387,0.03719465923,0.05240848298
87.55,0.0194776547,-0.1508182786,0.08722350843,0.02123044855,0.0132338719,0.03751866098,0.0507421689
87.575,0.01580578014,-0.1428811273,0.08763862019,0.01186567224,0.01143286303,0.0377192795,0.04913978739
87.6,0.0123359068,-0.1346670085,0.0878113847,0.001852151298,0.009814008514,0.03779908509,0.04759876195
87.625,0.00907429117,-0.1262295531,0.08772631114,-0.008751239181,0.008370838509,0.03776250658,0.04611712667
87.65,0.006025834206,-0.1176235168,0.08736942783,-0.01988190769,0.007095749189,0.0376157437,0.0446935518
87.675,0.003194057442,-0.1089044418,0.08672837033,-0.03147393072,0.005980129504,0.03736666298,0.04332736245
87.7,0.0005810875667,-0.1001283162,0.08579245974,-0.0434584571,0.005014496087,0.03702467813,0.04201855028
87.725,-0.001812350441,-0.09135123152,0.08455277068,-0.05576412982,0.004188634778,0.03660061649,0.04076777821
87.75,-0.003986931624,-0.08262904133,0.08300218846,-0.06831752297,0.003491747167,0.03610657273,0.03957637803
87.775,-0.005944720853,-0.07401702218,0.08113545525,-0.08104359119,0.002912600534,0.03555575147,0.03844634117
87.8,-0.007689154215,-0.06556953954,0.07894920479,-0.09386612914,0.002439679598,0.03496230034,0.03738030243
87.825,-0.009225012122,-0.05733972002,0.07644198563,-0.1067082383,0.002061338449,0.03434113499,0.03638151691
87.85,-0.01055838433,-0.04937913203,0.07361427252,-0.1194927983,0.001765951108,0.03370775794,0.03545383017
87.875,-0.0116966271,-0.0417374764,0.07046846607,-0.1321429404,0.001542059192,0.03307807266,0.03460164169
87.9,-0.01264831273,-0.03446228896,0.06700888053,-0.1445825196,0.001378515211,0.03246819488,0.03382986188
87.925,-0.01342317192,-0.0275986563,0.06324171984,-0.1567365839,0.00126462012,0.03189426253,0.03314386271
87.95,-0.01403202907,-0.0211889467,0.05917504202,-0.168531836,0.001190253788,0.03137224631,0.0325494222
87.975,-0.01448673115,-0.01527255732,0.05481871209,-0.1798970864,0.001145997187,0.03091776229,0.03205266311
88,-0.01480007048,-0.0098856794,0.05018434388,-0.1907636939,0.00112324515,0.03054588847,0.03165998604
88.025,-0.0149857018,-0.005061082472,0.04528523092,-0.2010659911,0.001114308687,0.03027098672,0.03137799743
88.05,-0.01505805427,-0.0008279190854,0.04013626701,-0.2107416919,0.001112505927,0.03010653193,0.03121343304
88.075,-0.01503223881,0.002788449017,0.03475385676,-0.2197322785,0.001112240892,0.03006494973,0.0311730772
88.1,-0.01492395141,0.005766602141,0.02915581683,-0.227983365,0.001109069391,0.03015746442,0.03126367888
88.125,-0.0147493729,0.008089190423,0.02336126831,-0.235445035,0.001099751482,0.03039395866,0.03149186505
88.15,-0.01452506591,0.00974303734,0.0173905211,-0.2420721509,0.001082290027,0.03078284598,0.03186405236
88.175,-0.01426786945,0.01071921829,0.01126495086,-0.2478246328,0.001055955025,0.03133095789,0.03238635807
88.2,-0.01399479192,0.01101311366,0.005006869413,-0.2526677045,0.001021293512,0.03204344636,0.03306451118
88.225,-0.01372290308,0.01062443608,-0.001360610526,-0.2565721051,0.0009801249535,0.032923703,0.03390376497
88.25,-0.0134692257,0.009557231433,-0.007813715549,-0.259514265,0.0009355221844,0.03397329595,0.0349088121
88.275,-0.01325062747,0.007819853736,-0.01432815561,-0.2614764434,0.0008917780795,0.0351919251,0.03608370323
88.3,-0.01308371386,0.005424913737,-0.02087927112,-0.2624468294,0.00085435827,0.03657739657,0.03743177064
88.325,-0.01298472268,0.002389201566,-0.02744218197,-0.2624196018,0.000829840351,0.0381256167,0.03895555778
88.35,-0.01296942076,-0.001266416255,-0.03399193769,-0.2613949523,0.0008258401568,0.03983060606,0.04065675592
88.375,-0.01305300364,-0.005517124904,-0.04050366763,-0.2593790667,0.000850925802,0.04168453357,0.04253614888
88.4,-0.01324999868,-0.01033431377,-0.04695273014,-0.2563840699,0.0009145203134,0.04367777048,0.04459356686
88.425,-0.01357417236,-0.01568575257,-0.05331486001,-0.2524279302,0.001026793791,0.04579896417,0.04682785007
88.45,-0.01403844219,-0.02153579004,-0.05956631293,-0.2475343288,0.00119854615,0.04803513102,0.04923682283
88.475,-0.01465479391,-0.02784557408,-0.06568400633,-0.2417324912,0.001441081584,0.0503717678,0.05181727868
88.5,-0.01543420443,-0.03457329215,-0.07164565551,-0.235056986,0.001766076008,0.05279298042,0.05456497685
88.525,-0.01638657102,-0.0416744303,-0.07742990437,-0.2275474906,0.002185438776,0.05528162918,0.05747465012
88.55,-0.01752064721,-0.0491020496,-0.08301644986,-0.219248526,0.002711170072,0.05781948886,0.06054002417
88.575,-0.01884398575,-0.05680707791,-0.08838615951,-0.2102091638,0.003355215405,0.06038742234,0.0637538482
88.6,-0.02036288911,-0.06473861562,-0.09352118119,-0.2004827078,0.004129318675,0.06296556594,0.06710793638
88.625,-0.0220823677,-0.07284425317,-0.09840504475,-0.190126351,0.005044875291,0.0655335247,0.0705932197
88.65,-0.02400610623,-0.0810703985,-0.1030227547,-0.1792008124,0.006112786842,0.06807057559,0.07419980746
88.675,-0.02613643833,-0.08936261241,-0.1073608736,-0.1677699557,0.007343318782,0.07055587661,0.07791705775
88.7,-0.02847432959,-0.09766594959,-0.1114075959,-0.1559003916,0.00874596258,0.07296867969,0.0817336559
88.725,-0.03101936923,-0.1059253032,-0.1151528113,-0.1436610672,0.01032930373,0.07528854514,0.08563769997
88.75,-0.03376977039,-0.1140857509,-0.1185881581,-0.1311228448,0.01210089693,0.0774955555,0.08961679232
88.775,-0.03672237904,-0.1220928996,-0.1217070654,-0.118358073,0.01406714974,0.07957052664,0.09365813615
88.8,-0.03987269153,-0.1298932275,-0.1245047853,-0.1054401509,0.01623321584,0.08149521384,0.09774863585
88.825,-0.04321488053,-0.1374344199,-0.1269784134,-0.09244309034,0.01860289893,0.08325251089,0.1018750002
88.85,-0.04674182939,-0.1446656981,-0.1291268986,-0.07944107643,0.02117856835,0.08482664007,0.1060238475
88.875,-0.05044517451,-0.1515381375,-0.1309510421,-0.06650802945,0.02396108706,0.08620333118,0.1101818107
88.9,-0.05431535556,-0.1580049739,-0.1324534853,-0.05371717028,0.02694975296,0.08736998772,0.1143356433
88.925,-0.05834167316,-0.1640218958,-0.1336386867,-0.04114059138,0.03014225391,0.08831583864,0.1184723228
88.95,-0.0625123537,-0.1695473197,-0.1345128889,-0.02884883545,0.03353463701,0.08903207398,0.1225791529
88.975,-0.06681462078,-0.1745426476,-0.1350840742,-0.01691048378,0.0371212925,0.08951196323,0.1266438619
89,-0.07123477287,-0.1789725049,-0.1353619107,-0.005391756362,0.04089495244,0.08975095495,0.1306546977
89.025,-0.07575826663,-0.1828049558,-0.1353576887,0.005643874367,0.04484670427,0.08974675682,0.1346005178
89.05,-0.08036980535,-0.1860116965,-0.1350842467,0.01613605406,0.04896601919,0.08949939509,0.1384708742
89.075,-0.08505343191,-0.1885682238,-0.1345558898,0.02602789951,0.05324079517,0.0890112529,0.1422560916
89.1,-0.08979262563,-0.1904539779,-0.133788298,0.03526633216,0.05765741433,0.08828708684,0.1459473398
89.125,-0.09457040238,-0.1916524595,-0.1327984276,0.0438023904,0.06220081429,0.08733402153,0.149536698
89.15,-0.09936941726,-0.1921513198,-0.1316044042,0.05159151864,0.06685457298,0.08616152206,0.1530172115
89.175,-0.1041720692,-0.1919424229,-0.1302254098,0.05859383162,0.07160100616,0.08478134442,0.1563829401
89.2,-0.1089606068,-0.1910218809,-0.1286815623,0.06477435206,0.07642127716,0.08320746419,0.159628997
89.225,-0.1137172348,-0.1893900616,-0.1269937908,0.07010322024,0.08129551785,0.08145598384,0.1627515797
89.25,-0.1184242198,-0.1870515683,-0.1251837046,0.07455587393,0.08620295996,0.0795450195,0.1657479898
89.275,-0.1230639964,-0.1840151936,-0.1232734597,0.07811319732,0.09112207579,0.07749456787,0.1686166437
89.3,-0.1276192703,-0.180293846,-0.1212856203,0.08076163781,0.09603072725,0.07532635436,0.1713570731
89.325,-0.1320731205,-0.1759044525,-0.1192430193,0.08249328959,0.100906322,0.07306366368,0.1739699153
89.35,-0.1364090983,-0.1708678354,-0.1171686158,0.08330594313,0.1057259755,0.07073115427,0.1764568924
89.375,-0.1406113225,-0.1652085673,-0.1150853529,0.08320310005,0.110466678,0.06835465803,0.1788207816
89.4,-0.1446645716,-0.1589548034,-0.1130160149,0.0821939529,0.1151054643,0.06596096716,0.1810653748
89.425,-0.1485543706,-0.1521380942,-0.1109830857,0.08029332971,0.1196195862,0.06357760982,0.1831954281
89.45,-0.1522670738,-0.1447931783,-0.1090086091,0.07752160339,0.1239866847,0.0612326167,0.1852166031
89.475,-0.1557899412,-0.1369577592,-0.1071140513,0.0739045663,0.1281849623,0.05895428045,0.1871353984
89.5,-0.1591112104,-0.1286722658,-0.1053201677,0.06947327069,0.1321933519,0.05677091018,0.188959074
89.525,-0.1622201608,-0.1199795994,-0.1036468736,0.06426383572,0.135991683,0.05471058331,0.1906955678
