# t, theta1, omega1, theta2, omega2, E_total
32.1, 0.1859670554, 0.2505633925, 0.1941620534, 0.1496853333, 0.3960715594
32.15, 0.1961821797, 0.1572218849, 0.199255052, 0.05362662381, 0.3960711662
32.2, 0.2016263055, 0.06010675369, 0.1995032787, -0.0437174127, 0.396071161
32.25, 0.2021687912, -0.03845119295, 0.194900789, -0.1400134851, 0.3960714239
32.3, 0.1977965058, -0.1360906013, 0.1855579562, -0.2329503739, 0.3960733223
32.35, 0.1886141175, -0.2304691144, 0.1716991358, -0.3202882475, 0.3960793855
32.4, 0.1748419021, -0.319313125, 0.1536578549, -0.3999084168, 0.3960926951
32.45, 0.1568110506, -0.4004680554, 0.1318695045, -0.469863322, 0.3961161197
32.5, 0.1349564518, -0.4719490121, 0.1068615442, -0.5284258788, 0.3961515581
32.55, 0.1098069484, -0.5319909794, 0.07924128706, -0.574136579, 0.3961993569
32.6, 0.08197312746, -0.5790969504, 0.04968143148, -0.6058461319, 0.3962580354
32.65, 0.0521328007, -0.6120817424, 0.01890362461, -0.6227510849, 0.3963243837
32.7, 0.02101445744, -0.630108861, -0.01233952612, -0.6244199176, 0.3963939234
32.75, -0.01062089734, -0.6327178007, -0.04328346419, -0.6108075646, 0.3964616375
32.8, -0.04199898422, -0.6198396261, -0.07317110481, -0.5822571606, 0.396522815
32.85, -0.0723519473, -0.5917995226, -0.1012720179, -0.5394888508, 0.396573832
32.9, -0.1009378468, -0.549306091, -0.1269007456, -0.4835765931, 0.3966127014
32.95, -0.1270593014, -0.4934282871, -0.1494336959, -0.4159147839, 0.396639279
33, -0.1500807063, -0.4255618601, -0.1683241633, -0.3381771129, 0.3966550877
33.05, -0.1694435604, -0.3473877641, -0.1831151512, -0.2522702148, 0.3966628072
33.1, -0.1846795702, -0.2608251994, -0.1934497961, -0.1602844397, 0.396665546
33.15, -0.195421322, -0.1679817076, -0.1990792967, -0.06444351735, 0.3966660579
33.2, -0.2014104257, -0.07110218043, -0.1998683227, 0.03294581421, 0.3966660722
33.25, -0.2025031077, 0.02748208743, -0.1957979131, 0.129543832, 0.3966658808
33.3, -0.1986732659, 0.125403897, -0.1869658803, 0.2230276271, 0.3966642689
33.35, -0.1900130101, 0.2203103341, -0.173584722, 0.3111410257, 0.3966588037
33.4, -0.1767306919, 0.3099130426, -0.1559770301, 0.3917448647, 0.3966464201
33.45, -0.1591464126, 0.3920388796, -0.1345683776, 0.4628674267, 0.3966241788
33.5, -0.1376849893, 0.4646808251, -0.1098776979, 0.522754198, 0.3965900351
33.55, -0.1128663843, 0.5260483648, -0.08250522226, 0.5699153934, 0.3965434497
33.6, -0.08529365969, 0.5746158141, -0.05311814226, 0.6031690743, 0.396485703
33.65, -0.05563861023, 0.6091664002, -0.02243427865, 0.621677331, 0.396419839
33.7, -0.02462535268, 0.6288295195, 0.008795832767, 0.6249730212, 0.3963502394
33.75, 0.006987723133, 0.6331085848, 0.03980791167, 0.612975005, 0.396281915
33.8, 0.03842711368, 0.6218972972, 0.06984334976, 0.5859906274, 0.3962196628
33.85, 0.06892385532, 0.5954830003, 0.09816842618, 0.5447052459, 0.3961672674
33.9, 0.09773301429, 0.5545368338, 0.1240926916, 0.4901596878, 0.3961269179
33.95, 0.1241523698, 0.5000915301, 0.1469859599, 0.4237174446, 0.3960989609
34, 0.1475397142, 0.4335086616, 0.1662934515, 0.3470240073, 0.3960820346
34.05, 0.1673283014, 0.3564377811, 0.1815487626, 0.2619609345, 0.3960735491
34.1, 0.1830401056, 0.2707701149, 0.1923844546, 0.170597015, 0.3960703978
34.15, 0.1942966807, 0.178589251, 0.1985401698, 0.07513835194, 0.3960697453
34.2, 0.2008275188, 0.08212071904, 0.1998682485, -0.02212152283, 0.3960697183
34.25, 0.2024758868, -0.01631837573, 0.1963368621, -0.1188510968, 0.3960698531
34.3, 0.1992021561, -0.1143692396, 0.1880306831, -0.2127300239, 0.3960712059
34.35, 0.1910846473, -0.2096809483, 0.1751490972, -0.3014983653, 0.3960761021
34.4, 0.1783179967, -0.2999601134, 0.1580019433, -0.3830062428, 0.3960875778
34.45, 0.161209028, -0.3830210346, 0.1370027612, -0.455263823, 0.3961086322
34.5, 0.1401701033, -0.4568363162, 0.1126595457, -0.5164909175, 0.3961414508
34.55, 0.115709945, -0.5195872761, 0.08556305816, -0.565164755, 0.3961867671
34.6, 0.08842196951, -0.5697127167, 0.05637283835, -0.6000638261, 0.396243509
34.65, 0.05897026724, -0.6059539315, 0.0258011737, -0.6203052884, 0.3963088111
34.7, 0.02807347945, -0.6273933663, -0.005404586542, -0.6253733743, 0.3963784024
34.75, -0.00351304363, -0.6334842793, -0.03648086615, -0.6151366222, 0.3964472899
34.8, -0.03501629351, -0.6240691046, -0.06666724719, -0.5898525112, 0.396510598
34.85, -0.06566525595, -0.5993849905, -0.09522576161, -0.5501591008, 0.3965643824
34.9, -0.09471050747, -0.5600560323, -0.1214594521, -0.497054369, 0.3966062474
34.95, -0.1214431021, -0.507072855, -0.1447296254, -0.4318649045, 0.3966356359
35, -0.1452121542, -0.4417612104, -0.1644713208, -0.3562062642, 0.3966537377
35.05, -0.1654406244, -0.3657419591, -0.1802066425, -0.2719375657, 0.3966630436
35.1, -0.1816389454, -0.280885092, -0.1915557279, -0.1811127201, 0.3966666499
35.15, -0.1934162522, -0.1892602999, -0.1982452347, -0.08593022431, 0.3966674686
35.2, -0.2004890977, -0.09308609951, -0.2001143094, 0.01131726022, 0.3966675145
35.25, -0.2026876179, 0.005321184047, -0.1971180408, 0.108293012, 0.3966674229
35.3, -0.199959155, 0.1035980217, -0.1893284173, 0.2026660726, 0.3966662987
35.35, -0.1923693611, 0.1993839099, -0.1769327926, 0.2921611133, 0.3966619289
35.4, -0.1801007918, 0.2903715916, -0.1602298515, 0.3746086308, 0.3966513133
35.45, -0.1634489821, 0.3743576179, -0.1396230568, 0.4479953955, 0.3966314005
35.5, -0.1428159842, 0.4492932443, -0.1156115817, 0.5105144705, 0.3965998737
35.55, -0.1187013631, 0.513335038, -0.0887787786, 0.5606134011, 0.3965558129
35.6, -0.09169069713, 0.5648938346, -0.05977832612, 0.5970385226, 0.3965000872
35.65, -0.06244171237, 0.6026799872, -0.02931830928, 0.6188729048, 0.3964353839
35.7, -0.03166829986, 0.6257423875, 0.00185638534, 0.625565386, 0.396365859
35.75, -0.0001227924401, 0.6334986337, 0.03298285619, 0.6169485006, 0.396296478
35.8, 0.03142299657, 0.6257540517, 0.06329955986, 0.5932438467, 0.396232183
35.85, 0.06219737252, 0.6027080121, 0.09206562693, 0.5550544474, 0.3961770653
35.9, 0.09144834349, 0.5649470115, 0.1185794822, 0.5033447582, 0.3961337179
35.95, 0.1184625376, 0.5134251158, 0.1421961883, 0.4394099443, 0.3961029049
36, 0.1425828586, 0.4494333782, 0.1623430328, 0.364836736, 0.3960836108
36.05, 0.1632243838, 0.374560569, 0.1785330004, 0.2814584468, 0.3960734529
36.1, 0.1798881374, 0.290647866, 0.1903759024, 0.1913066013, 0.3960693571
36.15, 0.1921724997, 0.1997400289, 0.1975870455, 0.09656113619, 0.3960683468
36.2, 0.1997821317, 0.1040351009, 0.1999934019, -0.0004995487438, 0.396068274
36.25, 0.2025343771, 0.005833970447, 0.1975372924, -0.09754813821, 0.3960683336
36.3, 0.2003631525, -0.0925096257, 0.1902776013, -0.1922575835, 0.3960692547
36.35, 0.1933203489, -0.1886386992, 0.1783885347, -0.2823502854, 0.3960731279
36.4, 0.1815747554, -0.2802426103, 0.1621559112, -0.3656476432, 0.3960829052
36.45, 0.1654084933, -0.3651070929, 0.1419709642, -0.4401200005, 0.3961016783
36.5, 0.1452109355, -0.4411647979, 0.1183216475, -0.5039364286, 0.3961318888
36.55, 0.1214700951, -0.5065458467, 0.09178148048, -0.5555130651, 0.3961746431
36.6, 0.09476151, -0.5596271322, 0.06299605316, -0.5935580372, 0.396229282
36.65, 0.06573473473, -0.5990783856, 0.03266741986, -0.6171105221, 0.3962933082
36.7, 0.03509766065, -0.6239024984, 0.001536741178, -0.625571361, 0.3963626948
36.75, 0.003599020015, -0.6334674249, -0.02963434469, -0.6187229267, 0.3964325165
36.8, -0.02799044333, -0.6275272491, -0.06008303983, -0.5967366279, 0.3964977729
36.85, -0.05889754768, -0.6062306867, -0.08906475508, -0.5601674131, 0.3965542282
36.9, -0.08836634058, -0.5701162897, -0.1158718858, -0.5099357276, 0.3965990887
36.95, -0.1156771999, -0.5200947573, -0.1398514008, -0.4472983874, 0.3966313759
37, -0.1401647564, -0.4574198132, -0.1604207419, -0.3738105682, 0.3966519202
37.05, -0.1612341203, -0.3836498944, -0.1770816549, -0.291281458, 0.3966629863
37.1, -0.1783750169, -0.3006032802, -0.1894316961, -0.2017260492, 0.3966676177
37.15, -0.1911735688, -0.2103092391, -0.197173276, -0.1073151181, 0.3966688493
37.2, -0.1993215825, -0.1149573381, -0.2001201872, -0.01032478073, 0.3966689596
37.25, -0.2026232859, -0.0168463818, -0.1982016155, 0.08691369617, 0.3966689229
37.3, -0.2009995207, 0.08166630074, -0.1914636492, 0.1820637598, 0.3966681779
37.35, -0.1944894098, 0.1782151455, -0.1800682991, 0.2728333982, 0.3966647606
37.4, -0.1832495149, 0.2704765414, -0.1642900197, 0.357025254, 0.3966557738
37.45, -0.1675504792, 0.3562193, -0.1445097166, 0.4325870527, 0.3966380937
37.5, -0.1477711353, 0.433355506, -0.1212062342, 0.4976618136, 0.3966091623
37.55, -0.1243900712, 0.4999912824, -0.09494536263, 0.5506366024, 0.3965676957
37.6, -0.09797468156, 0.5544762738, -0.06636648209, 0.5901879051, 0.3965141489
37.65, -0.06916781679, 0.5954499357, -0.03616707295, 0.6153212081, 0.3964508313
37.7, -0.03867224717, 0.6218821838, -0.005085445195, 0.6254022177, 0.3963816372
37.75, -0.007233290616, 0.6331057671, 0.02611783485, 0.6201774081, 0.3963114433
37.8, 0.02437992, 0.6288379571, 0.05667924219, 0.5997822514, 0.3962452961
37.85, 0.05539394857, 0.6091898013, 0.08585167796, 0.5647364461, 0.3961875633
37.9, 0.08505070077, 0.5746621628, 0.1129232968, 0.5159265547, 0.3961412288
37.95, 0.1126265455, 0.5261288916, 0.1372351795, 0.4545774799, 0.3961074805
38, 0.1374503007, 0.464808534, 0.1581973445, 0.3822149682, 0.3960856739
38.05, 0.1589195627, 0.3922267858, 0.1753027141, 0.3006217001, 0.3960736702
38.1, 0.1765149811, 0.3101723085, 0.1881387767, 0.2117894799, 0.3960684683
38.15, 0.1898122132, 0.2206484943, 0.1963968072, 0.1178696178, 0.3960669869
38.2, 0.1984914118, 0.1258233563, 0.1998785917, 0.0211229425, 0.3960668267
38.25, 0.2023441937, 0.0279790462, 0.1985006603, -0.07612984808, 0.3960668476
38.3, 0.2012780919, -0.070538255, 0.1922960485, -0.1715574236, 0.3960674398
38.35, 0.1953185138, -0.1673679945, 0.1814136007, -0.2628669658, 0.3960704313
38.4, 0.1846082218, -0.2601848043, 0.1661148101, -0.3478536147, 0.3960786521
38.45, 0.1694043288, -0.3467484042, 0.1467681755, -0.4244503502, 0.3960952464
38.5, 0.1500727842, -0.424954048, 0.1238410598, -0.4907778945, 0.39612288
38.55, 0.1270803308, -0.4928831559, 0.09788907526, -0.5451935188, 0.3961630132
38.6, 0.1009839464, -0.5488530461, 0.06954309159, -0.5863369235, 0.3962154002
38.65, 0.07241785719, -0.5914639329, 0.03949407294, -0.6131708249, 0.3962779311
38.7, 0.04207832052, -0.6196407728, 0.008476071103, -0.6250136594, 0.3963468578
38.75, 0.01070649866, -0.6326672853, -0.0227521682, -0.6215620071, 0.3964173656
38.8, -0.02093011894, -0.6302096359, -0.05342642404, -0.602900934, 0.3964843714
38.85, -0.05205717751, -0.6123278632, -0.08279641367, -0.5695013821, 0.3965433795
38.9, -0.08191316134, -0.5794740762, -0.1101447538, -0.5222048193, 0.3965912138
38.95, -0.1097686778, -0.5324775689, -0.1348048601, -0.4621964044, 0.3966264698
39, -0.1349446938, -0.4725180928, -0.1561772596, -0.390968735, 0.396649596
39.05, -0.1568291827, -0.401089386, -0.1737439068, -0.3102786849, 0.3966625951
39.1, -0.1748917566, -0.3199555428, -0.1870802223, -0.222099856, 0.3966684167
39.15, -0.188695994, -0.2311028467, -0.1958646908, -0.1285728146, 0.3966701819
39.2, -0.197909294, -0.1366893367, -0.1998859484, -0.03195465772, 0.3966704071
39.25, -0.2023101874, -0.0389937399, -0.1990473515, 0.06543125844, 0.3966703971
39.3, -0.201793099, 0.05963534789, -0.19336904, 0.1612452395, 0.3966699343
39.35, -0.1963705798, 0.1568298295, -0.1829875099, 0.253181058, 0.3966673303
39.4, -0.1861730282, 0.250252282, -0.1681526901, 0.3390159869, 0.3966598284
39.45, -0.171445898, 0.3376463403, -0.1492225092, 0.4166611832, 0.3966442717
39.5, -0.1525443777, 0.41688748, -0.1266549409, 0.484212029, 0.3966178955
39.55, -0.1299255251, 0.4860338797, -0.1009975541, 0.5399973527, 0.3965790719
39.6, -0.1041378779, 0.5433763343, -0.07287466648, 0.5826257483, 0.396527844
39.65, -0.07580862656, 0.5874854596, -0.04297230137, 0.6110266638, 0.3964661257
39.7, -0.04562854314, 0.6172538362, -0.01202127529, 0.6244836906, 0.3963975162
39.75, -0.0143349844, 0.6319304637, 0.01922113331, 0.6226576497, 0.396326761
39.8, 0.01730658307, 0.6311450291, 0.04999037486, 0.6055976509, 0.3962589684
39.85, 0.04852197432, 0.614920057, 0.07953405036, 0.5737392074, 0.3961987489
39.9, 0.07854795874, 0.5836699244, 0.1071309165, 0.5278895765, 0.3961494597
39.95, 0.1066515546, 0.5381868326, 0.1321088621, 0.4692015432, 0.3961127153
40, 0.1321483188, 0.4796149196, 0.1538613254, 0.3991376994, 0.3960882626
40.05, 0.1544190872, 0.4094145715, 0.1718617409, 0.319427732, 0.3960742418
40.1, 0.1729247382, 0.3293194952, 0.185675729, 0.2320212778, 0.3960677655
40.15, 0.187218685, 0.2412891851, 0.194970864, 0.1390385572, 0.3960656856
40.2, 0.1969569238, 0.1474590773, 0.1995239545, 0.04272038397, 0.3960653787
40.25, 0.2019055692, 0.05009006115, 0.1992258272, -0.0546215844, 0.3960653806
40.3, 0.2019458693, -0.04848173995, 0.1940836347, -0.1506541548, 0.3960657343
40.35, 0.1970767224, -0.145894706, 0.1842207044, -0.2430717252, 0.3960679805
40.4, 0.1874147133, -0.2398112569, 0.1698739269, -0.3296456363, 0.3960747906
40.45, 0.1731916684, -0.327967645, 0.1513886653, -0.4082739684, 0.3960893215
40.5, 0.1547497084, -0.4082242859, 0.1292111689, -0.4770315082, 0.3961144278
40.55, 0.1325337734, -0.4786164154, 0.1038785015, -0.5342189322, 0.3961519015
40.6, 0.1070816251, -0.5374041586, 0.07600606475, -0.5784095259, 0.3962019062
40.65, 0.07901139301, -0.5831203347, 0.04627289281, -0.6084911671, 0.3962627345
40.7, 0.04900683477, -0.6146136919, 0.01540502015, -0.6237010011, 0.3963309494
40.75, 0.01780060355, -0.6310849175, -0.0158426495, -0.6236503289, 0.3964018887
40.8, -0.01384404966, -0.6321128381, -0.04670543136, -0.6083377447, 0.3964704295
40.85, -0.04515259342, -0.6176687227, -0.07642828589, -0.5781494225, 0.3965318517
40.9, -0.07535892365, -0.5881174804, -0.1042849352, -0.5338465211, 0.3965826159
40.95, -0.1037247989, -0.544205642, -0.1295960473, -0.4765407448, 0.3966208918
41, -0.1295583635, -0.4870371349, -0.1517459404, -0.4076599748, 0.3966467271
41.05, -0.1522311922, -0.4180387863, -0.1701973717, -0.3289064174, 0.3966618286
41.1, -0.1711934061, -0.3389180657, -0.1845040992, -0.2422098244, 0.3966690117
41.15, -0.1859865365, -0.2516157207, -0.1943210304, -0.1496780627, 0.3966714444
41.2, -0.1962539432, -0.1582556834, -0.1994118697, -0.05354673187, 0.3966718525
41.25, -0.2017486996, -0.06109404019, -0.1996542453, 0.04387118126, 0.3966718582
41.3, -0.2023389255, 0.03753188403, -0.1950423274, 0.1402352927, 0.396671594
41.35, -0.1980105857, 0.1352539857, -0.1856869526, 0.2332276227, 0.39666967
41.4, -0.1888677743, 0.2297235674, -0.1718132565, 0.3206025569, 0.3966635057
41.45, -0.1751304876, 0.3186616467, -0.1537557985, 0.4002371656, 0.3966499516
41.5, -0.1571298727, 0.3999096559, -0.1319511663, 0.4701816231, 0.396626072
41.55, -0.1353009338, 0.4714803499, -0.1069280743, 0.5287088087, 0.3965899197
41.6, -0.1101727041, 0.5316080609, -0.0792950351, 0.5743614563, 0.3965411317
41.65, -0.08235595334, 0.5787966985, -0.04972578045, 0.6059946227, 0.3964812132
41.7, -0.05252859713, 0.6118632536, -0.0189427286, 0.6228109269, 0.3964134379
41.75, -0.02141909781, 0.6299742073, 0.0123010773, 0.6243860843, 0.3963423785
41.8, 0.01021172401, 0.6326722787, 0.04324102189, 0.6106827483, 0.3962731615
41.85, 0.04158992856, 0.6198914204, 0.07312034422, 0.5820515206, 0.396210604
41.9, 0.07194812382, 0.5919588128, 0.1012092903, 0.5392190548, 0.3961584151
41.95, 0.1005449014, 0.549583697, 0.1268233666, 0.4832642504, 0.3961186332
42, 0.1266834027, 0.4938339958, 0.1493401442, 0.4155844332, 0.3960914141
42.05, 0.1497284485, 0.426102613, 0.1682141708, 0.3378539678, 0.3960752091
42.1, 0.1691217768, 0.3480658979, 0.1829896798, 0.2519778878, 0.396067285
42.15, 0.1843950633, 0.2616369293, 0.193310904, 0.1600428606, 0.3960644665
42.2, 0.195180528, 0.1689160189, 0.1989299104, 0.06426723528, 0.3960639367
42.25, 0.2012190364, 0.07214026211, 0.1997119361, -0.03304879764, 0.3960639215
42.3, 0.2023656791, -0.02636678157, 0.1956382438, -0.1295726, 0.3960641134
42.35, 0.1985928472, -0.1242449209, 0.1868065158, -0.2229882161, 0.3960657438
42.4, 0.1899908249, -0.2191468738, 0.1734287896, -0.3110456425, 0.3960712912
42.45, 0.1767659035, -0.3087879651, 0.1558269193, -0.3916105264, 0.3960838848
42.5, 0.1592359979, -0.3909963317, 0.1344255442, -0.4627141501, 0.3961065309
42.55, 0.1378237415, -0.4637635585, 0.1097425649, -0.5226029084, 0.3961413274
42.6, 0.1130470512, -0.5252949986, 0.08237718895, -0.5697857525, 0.3961888389
42.65, 0.08550721533, -0.5740582688, 0.05299569966, -0.6030774418, 0.3962477715
42.7, 0.0558746464, -0.6088277362, 0.02231521862, -0.6216350658, 0.396315028
42.75, 0.02487256346, -0.6287223857, -0.00891413542, -0.6249852994, 0.3963861397
42.8, -0.006740997703, -0.6332344311, -0.03992817365, -0.6130402794, 0.3964559877
42.85, -0.0381923255, -0.622246432, -0.06996804419, -0.5861007868, 0.3965196651
42.9, -0.06871171014, -0.5960354858, -0.09829947277, -0.544846459, 0.396573293
42.95, -0.09755299773, -0.5552641292, -0.1242312044, -0.4903138411, 0.3966146199
43, -0.1240123707, -0.5009587141, -0.1471320787, -0.4238640242, 0.3966432774
43.05, -0.1474457692, -0.4344770128, -0.1664462747, -0.3471422313, 0.3966606455
43.1, -0.1672844721, -0.3574674706, -0.181706388, -0.2620319203, 0.3966693653
43.15, -0.1830484887, -0.2718227649, -0.1925441256, -0.1706057712, 0.3966726114
43.2, -0.1943575369, -0.1796301428, -0.1986985123, -0.07507540312, 0.3966732871
43.25, -0.2009395009, -0.0831204813, -0.2000215768, 0.02225902899, 0.3966733156
43.3, -0.2026363362, 0.01538270853, -0.196481525, 0.1190589035, 0.3966731806
43.35, -0.1994074354, 0.1135138441, -0.1881634176, 0.212996948, 0.3966718111
43.4, -0.1913304757, 0.208915487, -0.1752673563, 0.3018071392, 0.3966668361
43.45, -0.1785997562, 0.2992885918, -0.1581041668, 0.383334946, 0.3966551536
43.5, -0.1615220151, 0.3824431152, -0.1370885624, 0.4555877826, 0.3966336953
43.55, -0.140509707, 0.4563489257, -0.1127297949, 0.5167849082, 0.3966002217
43.6, -0.1160717404, 0.5191863195, -0.08561985287, 0.565405296, 0.3965539747
43.65, -0.08880172777, 0.5693947013, -0.05641936057, 0.6002313546, 0.3964960418
43.7, -0.05936389031, 0.6057173169, -0.02584144645, 0.6203859951, 0.3964293437
43.75, -0.02847687719, 0.6272394847, 0.005366022181, 0.6253605122, 0.3963582406
43.8, 0.003104108959, 0.6334177174, 0.03643932326, 0.6150311524, 0.3962878333
43.85, 0.03460636726, 0.6240974971, 0.06661827934, 0.5896630162, 0.3962231061
43.9, 0.06525932632, 0.5995182422, 0.0951655266, 0.5499009745, 0.3961680946
43.95, 0.09431408907, 0.5603050496, 0.1213850187, 0.4967483674, 0.3961252545
44, 0.1210622466, 0.5074479199, 0.1446391945, 0.4315352077, 0.3960951634
44.05, 0.1448533741, 0.4422701724, 0.1643643419, 0.355878247, 0.3960766135
44.1, 0.1651107263, 0.3663884365, 0.1800838156, 0.271635496, 0.3960670652
44.15, 0.181344777, 0.2816668746, 0.1914188932, 0.1808576067, 0.3960633569
44.2, 0.1931643784, 0.1901681282, 0.1980971629, 0.08573800894, 0.3960625111
44.25, 0.2002854285, 0.09410296139, 0.1999584131, -0.01143700435, 0.3960624631
44.3, 0.2025370158, -0.00422014122, 0.1969580365, -0.1083377678, 0.3960625545
44.35, 0.1998650543, -0.1024449132, 0.189167969, -0.2026403979, 0.3960636901
44.4, 0.1923334331, -0.1982168756, 0.1767751719, -0.2920759963, 0.3960681229
44.45, 0.1801226877, -0.2892329585, 0.1600776444, -0.3744802439, 0.3960789144
44.5, 0.1635261795, -0.3732915782, 0.1394779466, -0.4478433639, 0.3960991839
44.55, 0.1429437589, -0.4483432135, 0.1154742262, -0.5103598171, 0.396131306
44.6, 0.1188728973, -0.5125409016, 0.08864879521, -0.5604763634, 0.3961762334
44.65, 0.09189732223, -0.5642893122, 0.05965438413, -0.5969364551, 0.3962330927
44.7, 0.06267327659, -0.6022903523, 0.02919832071, -0.618818479, 0.3962991521
44.75, 0.03191363595, -0.6255827573, -0.001974996305, -0.6255652721, 0.3963701746
44.8, 0.0003702531325, -0.6335729967, -0.03310283294, -0.6170026725, 0.3964410902
44.85, -0.03118497513, -0.6260551329, -0.06342347559, -0.5933455827, 0.3965068449
44.9, -0.06197972206, -0.6032179887, -0.09219556456, -0.5551910293, 0.3965632481
44.95, -0.09126087058, -0.5656390073, -0.1187167652, -0.5034987933, 0.3966076358
45, -0.1183135218, -0.5142653198, -0.1423411906, -0.4395611727, 0.3966392129
45.05, -0.1424787676, -0.4503835764, -0.162495087, -0.3649641347, 0.3966590044
45.1, -0.163169721, -0.3755808447, -0.1786904148, -0.2815424193, 0.396669438
45.15, -0.1798854227, -0.2916992184, -0.1905360844, -0.1913310358, 0.3966736541
45.2, -0.1922223749, -0.2007866851, -0.197746721, -0.09651513702, 0.3966746983
45.25, -0.1998835699, -0.1050463392, -0.2001489096, 0.0006204210693, 0.3966747745
45.3, -0.2026849682, -0.00678532928, -0.1976849249, 0.09774123206, 0.3966747152
45.35, -0.2005594323, 0.09163581219, -0.1904139618, 0.1925131876, 0.3966737842
45.4, -0.1935581384, 0.1878534362, -0.1785108754, 0.2826523295, 0.396669851
45.45, -0.1818494774, 0.279550984, -0.1622624203, 0.3659750121, 0.3966599012
45.5, -0.1657154396, 0.3645095033, -0.1420609749, 0.4404483512, 0.396640773
45.55, -0.1455454628, 0.4406585265, -0.1183957463, 0.5042403494, 0.3966099654
45.6, -0.1218277381, 0.5061267736, -0.09184150332, 0.5557683805, 0.3965663401
45.65, -0.09513800951, 0.559291408, -0.06304496673, 0.5937440389, 0.396510562
45.7, -0.06612598649, 0.5988238667, -0.03270909839, 0.6172119071, 0.3964451756
45.75, -0.0354996024, 0.6237297816, -0.001575657527, 0.6255796794, 0.3963742905
45.8, -0.004007479246, 0.6333803605, 0.02959348478, 0.6186373883, 0.3963029375
45.85, 0.0275799127, 0.6275328679, 0.06003568585, 0.5965641828, 0.3962362273
45.9, 0.05848981022, 0.6063385425, 0.08900688532, 0.5599220957, 0.3961784926
45.95, 0.0879667781, 0.5703372841, 0.1158003311, 0.5096373339, 0.3961325951
46, 0.1152917409, 0.5204395717, 0.1397640879, 0.4469706217, 0.3960995431
46.05, 0.1397998208, 0.4578971148, 0.1603168355, 0.3734788504, 0.3960784959
46.1, 0.1608964729, 0.3842645073, 0.1769615852, 0.2909706081, 0.3960671462
46.15, 0.1780715319, 0.3013545169, 0.1892970726, 0.2014580728, 0.3960623871
46.2, 0.19091092, 0.2111895724, 0.1970266975, 0.1071072968, 0.3960611168
46.25, 0.1991058776, 0.115951565, 0.1999649675, 0.01018823931, 0.3960610018
46.3, 0.2024596743, 0.01793138774, 0.1980414518, -0.08697482586, 0.3960610382
46.35, 0.2008918058, -0.0805211152, 0.1913022657, -0.1820525097, 0.3960617896
46.4, 0.1944396993, -0.177046769, 0.1799090983, -0.2727594624, 0.3960652537
46.45, 0.1832579421, -0.2693266348, 0.164135775, -0.3569038633, 0.3960743855
46.5, 0.1676150229, -0.3551319621, 0.1443623349, -0.4324373319, 0.3960923768
46.55, 0.1478875624, -0.4323746772, 0.1210666102, -0.4975047727, 0.3961218474
46.6, 0.1245520126, -0.4991579857, 0.09481333863, -0.5504929531, 0.3961641208
46.65, 0.09817384673, -0.5538259219, 0.06624091745, -0.590075915, 0.3962187464
46.7, 0.06939433548, -0.5950099413, 0.03604601499, -0.6152548067, 0.3962833792
46.75, 0.03891511863, -0.6216700979, 0.004966384482, -0.6253895493, 0.3963540513
46.8, 0.007480908779, -0.6331281256, -0.02623765124, -0.6202199833, 0.396425785
46.85, -0.02413920397, -0.6290899527, -0.05680247209, -0.5998747884, 0.3964934215
46.9, -0.05517126889, -0.6096558147, -0.08598055528, -0.5648674194, 0.3965524893
46.95, -0.08485616669, -0.5753170986, -0.1130593469, -0.5160793935, 0.3965999259
47, -0.1124688152, -0.5269401823, -0.1373790079, -0.4547322893, 0.3966345026
47.05, -0.1373362681, -0.4657386097, -0.1583485217, -0.382350595, 0.3966568648
47.1, -0.1588541739, -0.3932357695, -0.1754597672, -0.3007179332, 0.3966691894
47.15, -0.1765011868, -0.3112206842, -0.1882992903, -0.2118291662, 0.3966745404
47.2, -0.1898510484, -0.2216995149, -0.1965576237, -0.1178404916, 0.3966760696
47.25, -0.198582185, -0.1268449959, -0.2000360921, -0.02101899478, 0.3966762366
47.3, -0.2024847601, -0.02894535867, -0.1986510991, 0.07630758788, 0.3966762159
47.35, -0.2014651768, 0.06964644637, -0.1924359117, 0.1718007661, 0.3966756184
47.4, -0.1955480547, 0.1665630878, -0.1815399525, 0.2631611172, 0.3966725829
47.45, -0.1848756941, 0.2594730382, -0.1662255959, 0.3481783667, 0.3966642205
47.5, -0.1697050268, 0.3461310011, -0.1468624516, 0.4247818038, 0.3966473169
47.55, -0.1504020356, 0.4244287312, -0.1239191263, 0.4910905689, 0.3966191429
47.6, -0.1274336292, 0.4924458611, -0.09795249792, 0.5454626525, 0.3965781988
47.65, -0.1013569972, 0.5484996312, -0.06959460857, 0.5865407521, 0.3965247272
47.7, -0.07280654282, 0.591191691, -0.03953739255, 0.6132926126, 0.3964608762
47.75, -0.04247859802, 0.6194495764, -0.008515578637, 0.6250432794, 0.3963904698
47.8, -0.01111425239, 0.6325602292, 0.02271176789, 0.6214969065, 0.3963184246
47.85, 0.02051924244, 0.6301930986, 0.05338049454, 0.6027463819, 0.3962499351
47.9, 0.05164792283, 0.6124109746, 0.08274076875, 0.5692699738, 0.3961895985
47.95, 0.08151077697, 0.5796676444, 0.1100759967, 0.5219152869, 0.3961406666
48, 0.109378964, 0.5327925787, 0.1347206484, 0.4618718604, 0.3961045826
48.05, 0.134573968, 0.4729639359, 0.1560764718, 0.3906345269, 0.3960808965
48.1, 0.1564841534, 0.4016720124, 0.1736266965, 0.3099600768, 0.3960675691
