# t, theta1, omega1, theta2, omega2, E_total
16, 0.1833321824, 0.2688760981, 0.1923725913, 0.1707926643, 0.3960926887
16.05, 0.1944909924, 0.1765800366, 0.1985382602, 0.07533952628, 0.396092628
16.1, 0.2009194487, 0.08004275907, 0.1998763892, -0.02192162273, 0.3960926255
16.15, 0.2024632419, -0.01841475366, 0.1963548699, -0.118656826, 0.396092639
16.2, 0.1990853338, -0.1164309464, 0.18805822, -0.2125432443, 0.3960927713
16.25, 0.1908667402, -0.2116535285, 0.1751857899, -0.3013186807, 0.3960932461
16.3, 0.1780048203, -0.3017893984, 0.1580474851, -0.3828314847, 0.3960943544
16.35, 0.1608090606, -0.3846550009, 0.1370569844, -0.4550907318, 0.3960963827
16.4, 0.1396943297, -0.4582270656, 0.1127224562, -0.5163159446, 0.3960995385
16.45, 0.1151716001, -0.5206930235, 0.08563482917, -0.5649848974, 0.3961038899
16.5, 0.08783618554, -0.5704996512, 0.05645376308, -0.5998774007, 0.3961093317
16.55, 0.05835363371, -0.6063978045, 0.0258915831, -0.6201125587, 0.3961155878
16.6, 0.02744353367, -0.6274806713, -0.005304432333, -0.6251769546, 0.3961222479
16.65, -0.004138372573, -0.6332129141, -0.03637089979, -0.6149416079, 0.3961288341
16.7, -0.03561925936, -0.6234484476, -0.06654771532, -0.5896663133, 0.3961348806
16.75, -0.06622885879, -0.5984353817, -0.09509733044, -0.5499909942, 0.3961400118
16.8, -0.09521901716, -0.558807704, -0.1213232841, -0.4969147959, 0.3961440008
16.85, -0.1218825165, -0.5055644093, -0.1445874163, -0.431764598, 0.3961467968
16.9, -0.1455705726, -0.4400377811, -0.1643252903, -0.3561552785, 0.3961485155
16.95, -0.1657085248, -0.3638532123, -0.1800594754, -0.2719443029, 0.3961493966
17, -0.1818093601, -0.2788832191, -0.1914104693, -0.181183048, 0.3961497364
17.05, -0.1934848468, -0.1871981399, -0.1981051444, -0.08606676499, 0.3961498127
17.1, -0.2004541611, -0.09101549297, -0.1999826867, 0.01111560266, 0.3961498169
17.15, -0.2025499773, 0.007350745468, -0.1969980328, 0.1080312388, 0.3961498077
17.2, -0.1997220313, 0.1055404245, -0.1892228252, 0.2023529693, 0.3961496977
17.25, -0.1920381807, 0.2011971383, -0.1768438922, 0.2918088208, 0.3961492739
17.3, -0.1796829699, 0.2920181754, -0.1601592417, 0.3742319354, 0.3961482487
17.35, -0.1629536883, 0.3758048654, -0.1395715505, 0.4476107882, 0.3961463308
17.4, -0.1422539013, 0.4505133252, -0.1155791471, 0.5101390478, 0.3961432998
17.45, -0.118084444, 0.5143049815, -0.0887645383, 0.5602636986, 0.3961390696
17.5, -0.09103192227, 0.5655954993, -0.05978061383, 0.5967293811, 0.3961337256
17.55, -0.06175484889, 0.6031000487, -0.02933478023, 0.618616472, 0.3961275268
17.6, -0.03096766015, 0.6258723714, 0.001828599348, 0.6253703461, 0.3961208722
17.65, 0.0005770104727, 0.6333350081, 0.0329469605, 0.6168196041, 0.3961142374
17.7, 0.0321072996, 0.6252983758, 0.06325889556, 0.5931817815, 0.3961080946
17.75, 0.06285172171, 0.6019671251, 0.09202347185, 0.5550560596, 0.3961028339
17.8, 0.09205876308, 0.5639332354, 0.118538871, 0.5034035903, 0.3960987014
17.85, 0.1190158089, 0.5121564388, 0.1421597665, 0.4395170306, 0.396095768
17.9, 0.1430668068, 0.4479335796, 0.1623129545, 0.3649815655, 0.3960939345
17.95, 0.1636281686, 0.3728592459, 0.1785108772, 0.2816299949, 0.3960929719
18, 0.1802025418, 0.2887803175, 0.1903628028, 0.1914943261, 0.3960925854
18.05, 0.1923902083, 0.1977469583, 0.1975835412, 0.09675584586, 0.3960924909
18.1, 0.1998979892, 0.1019620947, 0.1999996533, -0.0003050356414, 0.3960924843
18.15, 0.2025456139, 0.003730722367, 0.1975531598, -0.097358593, 0.3960924903
18.2, 0.200269565, -0.09459036856, 0.1903027698, -0.1920752562, 0.3960925807
18.25, 0.1931244201, -0.1906424742, 0.1784226367, -0.2821750822, 0.3960929568
18.3, 0.1812817011, -0.2821148439, 0.1621986337, -0.3654775662, 0.396093902
18.35, 0.1650262232, -0.3667949259, 0.1420221285, -0.4399517977, 0.3960957116
18.4, 0.1447499186, -0.4426190552, 0.1183812526, -0.5037663841, 0.396098618
18.45, 0.1209431251, -0.5077230424, 0.09184970533, -0.5553378417, 0.3961027251
18.5, 0.09418337252, -0.5604913794, 0.06307321697, -0.59337548, 0.3961079672
18.55, 0.06512178434, -0.5996030652, 0.03275390567, -0.616920332, 0.3961141031
18.6, 0.03446732339, -0.6240715465, 0.001632890429, -0.6253755585, 0.3961207458
18.65, 0.002969243602, -0.6332761219, -0.0295283543, -0.6185260491, 0.3961274236
18.7, -0.02860176447, -0.6269824323, -0.05996731898, -0.5965456314, 0.3961336583
18.75, -0.05947314304, -0.6053503612, -0.08893981512, -0.5599912803, 0.3961390462
18.8, -0.08889010026, -0.568928672, -0.1157387248, -0.5097848167, 0.3961433224
18.85, -0.116134651, -0.5186368387, -0.1397115517, -0.4471835833, 0.3961463955
18.9, -0.1405434583, -0.4557355726, -0.1602762751, -0.3737423186, 0.3961483473
18.95, -0.1615239649, -0.3817883135, -0.1769351318, -0.2912687852, 0.3961493959
19, -0.1785684278, -0.2986163181, -0.1892860739, -0.2017756322, 0.3961498329
19.05, -0.1912656017, -0.2082499081, -0.197031771, -0.1074305288, 0.3961499482
19.1, -0.1993099337, -0.1128779926, -0.199986105, -0.01050594764, 0.3961499582
19.15, -0.2025082227, -0.01479729266, -0.1980781609, 0.08667074722, 0.3961499545
19.2, -0.2007837481, 0.08363805056, -0.1913537312, 0.1817668579, 0.3961498814
19.25, -0.1941778902, 0.1800664497, -0.1799743456, 0.2724938681, 0.3961495494
19.3, -0.1828492558, 0.2721687755, -0.164213818, 0.3566572663, 0.3961486808
19.35, -0.1670703007, 0.3577185962, -0.1444522926, 0.432206729, 0.3961469768
19.4, -0.1472214299, 0.4346328631, -0.1211677809, 0.4972861538, 0.396144194
19.45, -0.1237825592, 0.5010225757, -0.09492522528, 0.5502823235, 0.3961402113
19.5, -0.0973221681, 0.5552422257, -0.06636320136, 0.5898702886, 0.3961350744
19.55, -0.06848395042, 0.5959360944, -0.03617848333, 0.6150530612, 0.3961290064
19.6, -0.03797127798, 0.6220789441, -0.005108820491, 0.6251930427, 0.3961223815
19.65, -0.006529826288, 0.6330084489, 0.02608560132, 0.6200328592, 0.3961156669
19.7, 0.02507116365, 0.6284469432, 0.05664143858, 0.5997039278, 0.3961093451
19.75, 0.0560584052, 0.6085107205, 0.08581157326, 0.5647220354, 0.396103833
19.8, 0.08567422089, 0.5737060945, 0.1128839559, 0.5159703062, 0.396099414
19.85, 0.113195674, 0.5249125592, 0.1371993087, 0.4546709504, 0.3960961997
19.9, 0.1379525628, 0.4633544484, 0.1581671801, 0.382347958, 0.3960941264
19.95, 0.1593437552, 0.3905633006, 0.1752799595, 0.3007832805, 0.3960929879
20, 0.1768514634, 0.3083335413, 0.1881245924, 0.2119690072, 0.3960924964
20.05, 0.1900531897, 0.218674074, 0.1963918475, 0.1180576384, 0.3960923575
20.1, 0.1986311969, 0.1237579555, 0.1998830833, 0.02131190481, 0.3960923428
20.15, 0.2023794473, 0.02587166316, 0.1985145102, -0.07594513307, 0.3960923449
20.2, 0.2012080116, -0.07263528933, 0.1923189675, -0.1713796083, 0.3960924033
20.25, 0.1951449712, -0.1694002956, 0.1814452284, -0.2626962842, 0.3960926943
20.3, 0.1843358272, -0.2620974871, 0.1661548274, -0.3476882725, 0.3960934897
20.35, 0.1690404123, -0.3484878717, 0.1468163913, -0.4242871399, 0.3960950904
20.4, 0.1496272832, -0.4264699439, 0.1238974628, -0.4906129688, 0.3960977503
20.45, 0.1265655775, -0.4941303811, 0.09795384482, -0.5450232373, 0.3961016071
20.5, 0.1004143554, -0.54979371, 0.06961656657, -0.5861586806, 0.3961066351
20.55, 0.07180952061, -0.5920690958, 0.03957668132, -0.6129837664, 0.3961126298
20.6, 0.04144852374, -0.6198918362, 0.008568228429, -0.6248192047, 0.3961192307
20.65, 0.01007317832, -0.6325569054, -0.0226501803, -0.6213641128, 0.3961259763
20.7, -0.02154894884, -0.6297420707, -0.05331458518, -0.6027060637, 0.3961323803
20.75, -0.05264400188, -0.6115187172, -0.0826750831, -0.5693181772, 0.3961380139
20.8, -0.08245151262, -0.5783494626, -0.1100147652, -0.5220434972, 0.3961425752
20.85, -0.1102436297, -0.5310727656, -0.1346675808, -0.4620679421, 0.3961459325
20.9, -0.1353432778, -0.4708758142, -0.1560346051, -0.3908839166, 0.3961481308
20.95, -0.1571407111, -0.3992578215, -0.173598306, -0.3102471023, 0.3961493635
21, -0.1751080457, -0.3179863199, -0.1869345342, -0.2221289599, 0.3961499135
21.05, -0.1888114861, -0.2290490654, -0.1957220757, -0.1286671023, 0.3961500791
21.1, -0.1979210858, -0.1346037965, -0.1997497049, -0.03211507379, 0.3961500999
21.15, -0.2022179762, -0.03692744088, -0.1989207291, 0.06520765205, 0.3961500988
21.2, -0.2015990616, 0.06163438665, -0.193255043, 0.1609652895, 0.3961500531
21.25, -0.1960792012, 0.1587174296, -0.1828887077, 0.2528552318, 0.3961497997
21.3, -0.1857908939, 0.2519886712, -0.1680710501, 0.3386577859, 0.3961490739
21.35, -0.1709814647, 0.3391964735, -0.149159265, 0.4162862971, 0.3961475736
21.4, -0.152007733, 0.4182211796, -0.1266105082, 0.4838372954, 0.3961450353
21.45, -0.1293281433, 0.4871258604, -0.1009715021, 0.5396396052, 0.3961413049
21.5, -0.1034923755, 0.5442061765, -0.07286574693, 0.5823006512, 0.3961363887
21.55, -0.07512852018, 0.5880375813, -0.04297853489, 0.6107476368, 0.396130472
21.6, -0.04492800752, 0.6175175013, -0.01204008661, 0.6242610227, 0.396123901
21.65, -0.01362860867, 0.631899847, 0.01919274222, 0.6224978849, 0.3961171306
21.7, 0.01800404377, 0.6308193417, 0.04995562891, 0.6055033024, 0.3961106496
21.75, 0.04919585492, 0.6143037226, 0.07949620001, 0.5737088243, 0.3961048982
21.8, 0.07918394989, 0.5827727833, 0.1070930484, 0.5279181473, 0.3961001957
21.85, 0.1072359786, 0.537024343, 0.132073737, 0.4692811889, 0.3960966946
21.9, 0.1326684149, 0.4782083188, 0.1538312571, 0.3992585768, 0.3960943684
21.95, 0.1548633027, 0.4077909561, 0.1718385232, 0.3195790517, 0.3960930376
22, 0.1732830215, 0.3275117786, 0.1856606137, 0.232192332, 0.396092425
22.05, 0.1874827712, 0.2393358884, 0.1949645898, 0.139219658, 0.3960922296
22.1, 0.1971206062, 0.1454039133, 0.1995268173, 0.04290362481, 0.3960922012
22.15, 0.2019649435, 0.04798127398, 0.1992377835, -0.05444180885, 0.3960922014
22.2, 0.2018995378, -0.05059230715, 0.1941044239, -0.1504809112, 0.3960922364
22.25, 0.1969259446, -0.1479528301, 0.1842499755, -0.2429055985, 0.3960924554
22.3, 0.1871634887, -0.2417618338, 0.1699113551, -0.329485068, 0.396093115
22.35, 0.1728467379, -0.3297564371, 0.1514340458, -0.4081158323, 0.3960945177
22.4, 0.1543204631, -0.4097998532, 0.1292644769, -0.4768718626, 0.3960969356
22.45, 0.1320320644, -0.4799321362, 0.1039399122, -0.534053866, 0.3961005385
22.5, 0.1065214724, -0.5384202148, 0.07607593032, -0.5782360066, 0.3961053396
22.55, 0.07840859924, -0.5838055222, 0.04635167905, -0.6083077969, 0.3961111732
22.6, 0.04837851561, -0.6149469072, 0.01549320934, -0.6235085945, 0.3961177082
22.65, 0.01716465467, -0.6310561918, -0.01574467853, -0.6234522423, 0.3961244972
22.7, -0.01446952378, -0.6317238191, -0.0465975326, -0.6081399151, 0.3961310501
22.75, -0.04574985988, -0.6169325548, -0.07631066981, -0.5779601027, 0.3961369162
22.8, -0.07591118045, -0.5870580896, -0.1041582719, -0.5336757321, 0.3961417588
22.85, -0.104216685, -0.5428564922, -0.1294615363, -0.476399496, 0.3961454052
22.9, -0.1299763954, -0.4854395673, -0.1516053372, -0.4075593277, 0.3961478623
22.95, -0.1525641107, -0.4162400887, -0.1700529651, -0.3288564809, 0.3961492954
23, -0.1714324226, -0.3369694315, -0.1843586391, -0.2422187787, 0.3961499748
23.05, -0.1861254776, -0.2495702485, -0.1941776094, -0.1497513018, 0.3961502035
23.1, -0.1962892996, -0.1561665452, -0.1992737662, -0.05368620393, 0.3961502413
23.15, -0.2016795889, -0.0590129104, -0.19952474, 0.04366737308, 0.3961502418
23.2, -0.2021669847, 0.03955608706, -0.1949245072, 0.1399729906, 0.3961502156
23.25, -0.1977398089, 0.1371760328, -0.1855835177, 0.2329163987, 0.3961500279
23.3, -0.1885043108, 0.2315025477, -0.1717263453, 0.3202551919, 0.3961494309
23.35, -0.1746824165, 0.320261338, -0.1536868463, 0.3998688569, 0.3961481227
23.4, -0.1566069628, 0.4012986991, -0.1319008086, 0.4698089801, 0.3961458234
23.45, -0.1347143992, 0.4726322923, -0.1068961043, 0.5283487164, 0.3961423482
23.5, -0.1095349594, 0.5325013348, -0.07928041948, 0.5740299016, 0.3961376645
23.55, -0.08168036997, 0.579414588, -0.04972673231, 0.6057055882, 0.3961319184
23.6, -0.05182926128, 0.6121938912, -0.01895683203, 0.622575453, 0.3961254252
23.65, -0.02071056688, 0.6300106249, 0.01227670184, 0.6242115863, 0.3961186237
23.7, 0.01091466893, 0.6324125206, 0.04320952578, 0.6105726532, 0.3961120044
23.75, 0.04227253729, 0.6193387103, 0.07308494951, 0.582005255, 0.3961060277
23.8, 0.07259594103, 0.591121756, 0.1011730966, 0.5392323768, 0.3961010469
23.85, 0.1011440409, 0.5484764879, 0.1267891824, 0.4833298852, 0.3960972548
23.9, 0.1272208316, 0.4924765935, 0.149310356, 0.4156929389, 0.3960946642
23.95, 0.1501922783, 0.4245208463, 0.1681906598, 0.337994739, 0.396093125
24, 0.1695015572, 0.3462914556, 0.1829737893, 0.2521401918, 0.3960923747
24.05, 0.1846820721, 0.2597071936, 0.1933034581, 0.1602168052, 0.3960921093
24.1, 0.1953680471, 0.1668736997, 0.1989312767, 0.06444457677, 0.3960920601
24.15, 0.2013026043, 0.07003279335, 0.1997221238, -0.03287407637, 0.3960920587
24.2, 0.2023433067, -0.02848811351, 0.195657024, -0.1294039888, 0.3960920778
24.25, 0.1984651824, -0.1263261352, 0.1868335489, -0.2228266726, 0.3960922371
24.3, 0.1897612525, -0.2211327385, 0.173463746, -0.3108898744, 0.3960927751
24.35, 0.1764405663, -0.3106236992, 0.1558695797, -0.3914575251, 0.3960939917
24.4, 0.1588237271, -0.3926295098, 0.1344758679, -0.4625599176, 0.3960961739
24.45, 0.1373358885, -0.465146129, 0.1098007181, -0.5224432973, 0.3960995209
24.5, 0.1124972187, -0.5263852969, 0.08244353137, -0.5696173297, 0.3961040845
24.55, 0.08491089015, -0.5748228876, 0.05307072769, -0.6028982805, 0.3961097383
24.6, 0.05524874558, -0.6092431028, 0.02239947388, -0.6214453758, 0.3961161837
24.65, 0.02423491175, -0.6287759132, -0.008820183991, -0.6247878209, 0.3961229915
24.7, -0.007372234831, -0.6329251327, -0.03982426029, -0.6128403914, 0.3961296716
24.75, -0.03879922486, -0.6215849376, -0.06985423457, -0.585906309, 0.3961357551
24.8, -0.06927715948, -0.5950434557, -0.09817627488, -0.5446671616, 0.3961408728
24.85, -0.09806122084, -0.5539731156, -0.1240996486, -0.4901607063, 0.3961448115
24.9, -0.1244493841, -0.4994085764, -0.1469937559, -0.423748331, 0.3961475384
24.95, -0.1477997509, -0.432714027, -0.1663033263, -0.3470745508, 0.3961491876
25, -0.1675460323, -0.3555422915, -0.1815614454, -0.2620211167, 0.3961500132
25.05, -0.183210837, -0.2697883966, -0.1924002015, -0.1706581028, 0.3961503189
25.1, -0.1944165522, -0.1775400529, -0.198558852, -0.0751938056, 0.3961503818
25.15, -0.2008937124, -0.08102695962, -0.1998894788, 0.02207541047, 0.3961503844
25.2, -0.2024868296, 0.0174298853, -0.1963601462, 0.1188148882, 0.3961503709
25.25, -0.1991577006, 0.1154684208, -0.1880555769, 0.2127011782, 0.396150237
25.3, -0.1909862123, 0.2107354253, -0.1751753539, 0.3014716266, 0.3961497545
25.35, -0.178168651, 0.3009364945, -0.1580296327, 0.3829743367, 0.3961486261
25.4, -0.1610135039, 0.3838864372, -0.1370323483, 0.4552183927, 0.3961465588
25.45, -0.1399347299, 0.4575600404, -0.112691918, 0.5164236077, 0.3961433396
25.5, -0.1154424963, 0.5201425044, -0.0855994974, 0.5650683327, 0.3961388981
25.55, -0.0881314298, 0.5700781021, -0.05641493786, 0.599933222, 0.3961333406
25.6, -0.05866652287, 0.6061149336, -0.02585070796, 0.6201384457, 0.3961269486
25.65, -0.02776695275, 0.6273432084, 0.005345827933, 0.6251718103, 0.3961201407
25.7, 0.003811796703, 0.6332244295, 0.03641126388, 0.6149056345, 0.3961134056
25.75, 0.03529699662, 0.6236092267, 0.06658553844, 0.5896009991, 0.3961072196
25.8, 0.06591830983, 0.5987423647, 0.09513120778, 0.5498990133, 0.3961019676
25.85, 0.09492734611, 0.5592544973, 0.1213519707, 0.4967998298, 0.3960978823
25.9, 0.1216164861, 0.5061413713, 0.1446098714, 0.4316310977, 0.396095017
25.95, 0.1453363854, 0.4407321788, 0.1643407093, 0.3560081882, 0.3960932541
26, 0.165511674, 0.3646494441, 0.1800673075, 0.2717887718, 0.3960923492
26.05, 0.1816544928, 0.2797630984, 0.19141042, 0.181024153, 0.3960919994
26.1, 0.1933756432, 0.1881412348, 0.1980971664, 0.08590926584, 0.3960919204
26.15, 0.2003932317, 0.09199952139, 0.1999669584, -0.01126745848, 0.3960919161
26.2, 0.2025387815, -0.006349464527, 0.1969749292, -0.1081738524, 0.3960919253
26.25, 0.1997608202, -0.1045464602, 0.1891928835, -0.2024834622, 0.3960920366
26.3, 0.1921259663, -0.2002353757, 0.1768077751, -0.2919250434, 0.396092467
26.35, 0.1798175251, -0.291113184, 0.1601177022, -0.3743324189, 0.3960935104
26.4, 0.1631315798, -0.374980217, 0.1395253997, -0.4476946506, 0.3960954647
26.45, 0.1424705567, -0.4497908795, 0.1155292283, -0.5102058677, 0.396098556
26.5, 0.1183342558, -0.5137041681, 0.08871170713, -0.5603133732, 0.3961028732
26.55, 0.09130838667, -0.5651326351, 0.05972572617, -0.5967619864, 0.3961083301
26.6, 0.06205073686, -0.6027877325, 0.02927868627, -0.6186321401, 0.3961146629
26.65, 0.03127521599, -0.625719003, -0.001885055477, -0.6253691752, 0.3961214644
26.7, -0.0002658504309, -0.6333444691, -0.03300293763, -0.6168016104, 0.3961282489
26.75, -0.03180067705, -0.6254699001, -0.06331355121, -0.5931469, 0.396134533
26.8, -0.06255762492, -0.6022953708, -0.09207595915, -0.5550041925, 0.3961399175
26.85, -0.09178480398, -0.5644085504, -0.1185883392, -0.5033346983, 0.3961441496
26.9, -0.1187690179, -0.5127652948, -0.1422053668, -0.4394312555, 0.3961471557
26.95, -0.1428534522, -0.4486591366, -0.1623538529, -0.3648793714, 0.3961490363
27, -0.1634536078, -0.3736819991, -0.1785462735, -0.2815123099, 0.3961500249
27.05, -0.1800711041, -0.2896787802, -0.1903919579, -0.1913626674, 0.3961504226
27.1, -0.1923051135, -0.1986983366, -0.1976058083, -0.09661241233, 0.3961505202
27.15, -0.1998612979, -0.1029429225, -0.2000145138, 0.0004573181734, 0.3961505271
27.2, -0.2025582088, -0.004717434308, -0.1975602594, 0.0975160837, 0.3961505211
27.25, -0.2003311587, 0.09362093241, -0.1903019526, 0.1922336749, 0.3961504298
27.3, -0.1932335864, 0.1897126302, -0.1784139742, 0.2823296497, 0.3961500478
27.35, -0.1814359274, 0.2812456828, -0.1621824446, 0.3656232027, 0.396149086
27.4, -0.1652219801, 0.3660059729, -0.1419989881, 0.4400833708, 0.396147242
27.45, -0.1449827459, 0.4419279596, -0.1183519882, 0.5038789868, 0.3961442778
27.5, -0.1212077333, 0.5071452862, -0.09181537797, 0.555427081, 0.3961400865
27.55, -0.09447375802, 0.5600400025, -0.06303508879, 0.5934377515, 0.3961347338
27.6, -0.06543135783, 0.5992884083, -0.03271339428, 0.6169530546, 0.3961284655
27.65, -0.03478905093, 0.6239010219, -0.001591513099, 0.6253773489, 0.3961216764
27.7, -0.003295797938, 0.6332540219, 0.02956904323, 0.6184968172, 0.3961148487
27.75, 0.0282778442, 0.6271097905, 0.06000579333, 0.5964865871, 0.3961084712
27.8, 0.05915928617, 0.6056248765, 0.08897464019, 0.5599048523, 0.3961029573
27.85, 0.08859353745, 0.569344703, 0.1157686146, 0.5096744893, 0.3960985788
27.9, 0.1158622486, 0.5191854719, 0.139735416, 0.4470536694, 0.3960954302
27.95, 0.140301558, 0.4564047628, 0.1602932548, 0.3735976886, 0.3960934287
28, 0.1613182319, 0.3825630908, 0.176944619, 0.2911145785, 0.3960923522
28.05, 0.1784037112, 0.2994790574, 0.1892877184, 0.2016169741, 0.3960919027
28.1, 0.1911458098, 0.2091806558, 0.1970254734, 0.1072722765, 0.3960917837
28.15, 0.1992379266, 0.1138548482, 0.1999719974, 0.01035248168, 0.3960917732
28.2, 0.2024857259, 0.01579684734, 0.1980565793, -0.08681567347, 0.3960917769
28.25, 0.2008112892, -0.08264021717, 0.1913251817, -0.1819002043, 0.3960918508
28.3, 0.1942547619, -0.1790952108, 0.1799394678, -0.2726133302, 0.3960921877
28.35, 0.1829735086, -0.2712488377, 0.164173349, -0.3567612384, 0.3960930714
28.4, 0.1672387681, -0.3568738268, 0.144407034, -0.4322942182, 0.3960948072
28.45, 0.1474297874, -0.4338855798, 0.1211185712, -0.4973566594, 0.3960976448
28.5, 0.1240254203, -0.5003928256, 0.09487291861, -0.5503356954, 0.3961017086
28.55, 0.09759321552, -0.5547470895, 0.06630865349, -0.5899065847, 0.3961069531
28.6, 0.06877610009, -0.5955890594, 0.03612254471, -0.6150724185, 0.3961131513
28.65, 0.03827687235, -0.6218893907, 0.005052334902, -0.6251955783, 0.3961199215
28.7, 0.006840849295, -0.6329812916, -0.02614179415, -0.6200186118, 0.3961267865
28.75, -0.02476285812, -0.6285824572, -0.05669649857, -0.5996728468, 0.3961332527
28.8, -0.05576086119, -0.6088045686, -0.08586465625, -0.5646740194, 0.3961388935
28.85, -0.08539515453, -0.5741495513, -0.112934213, -0.5159052858, 0.3961434181
28.9, -0.1129422634, -0.525492911, -0.1372458909, -0.454589006, 0.3961467113
28.95, -0.1377312619, -0.4640555335, -0.1582092488, -0.382249459, 0.3961488373
29, -0.1591601365, -0.3913661429, -0.1753167051, -0.3006690293, 0.3961500061
29.05, -0.1767100945, -0.3092170302, -0.1881552588, -0.2118403709, 0.3961505115
29.1, -0.1899575434, -0.2196156451, -0.1964157633, -0.1179166503, 0.3961506549
29.15, -0.1985835953, -0.124734237, -0.1998996969, -0.02116132269, 0.3961506702
29.2, -0.2023810358, -0.02685906494, -0.1985234259, 0.07610182535, 0.3961506681
29.25, -0.2012587618, 0.07166005595, -0.192319981, 0.1715382618, 0.3961506092
29.3, -0.1952437072, 0.1684597657, -0.181438357, 0.2628522109, 0.3961503139
29.35, -0.1844802737, 0.261213049, -0.1661403324, 0.3478364326, 0.3961495047
29.4, -0.1692272604, 0.3476794199, -0.1467947899, 0.42442238, 0.3961478742
29.45, -0.1498522733, 0.4257555638, -0.1238695272, 0.4907302962, 0.396145162
29.5, -0.1268235971, 0.4935260552, -0.09792058659, 0.5451181094, 0.3961412267
29.55, -0.1006995512, 0.54931304, -0.06957920739, 0.5862272856, 0.3961360935
29.6, -0.07211542435, 0.5917230422, -0.03953660993, 0.6130232702, 0.3961299704
29.65, -0.04176819007, 0.6196884824, -0.008526946703, 0.624827941, 0.3961232251
29.7, -0.01039933393, 0.6325012573, 0.02269111891, 0.6213416979, 0.396116329
29.75, 0.02122374735, 0.6298359048, 0.05335364089, 0.6026534238, 0.3961097794
29.8, 0.05232720397, 0.6117604896, 0.08271079404, 0.569237486, 0.396104015
29.85, 0.08215040691, 0.5787342866, 0.1100458065, 0.5219380294, 0.3960993454
29.9, 0.1099651778, 0.5315924626, 0.1346928145, 0.4619418583, 0.3960959064
29.95, 0.1350939526, 0.4715190369, 0.1560531178, 0.3907419988, 0.3960936528
30, 0.1569263426, 0.4000102459, 0.1736094333, 0.3100944663, 0.3960923878
30.05, 0.1749336786, 0.3188308998, 0.1869378695, 0.2219707679, 0.3960918224
30.1, 0.1886812511, 0.2299663458, 0.1957174663, 0.1285082993, 0.3960916516
30.15, 0.1978380882, 0.1355722823, 0.1997372352, 0.03196016719, 0.39609163
30.2, 0.2021842043, 0.03792402167, 0.1989006942, -0.06535475693, 0.396091631
30.25, 0.2016153178, -0.06063395278, 0.1932279161, -0.1611013906, 0.3960916771
30.3, 0.1961450586, -0.1577379714, 0.1828551038, -0.2529778664, 0.3960919341
30.35, 0.1859046821, -0.2510549975, 0.1680316889, -0.3387652058, 0.3960926722
30.4, 0.171140287, -0.3383327109, 0.1491149375, -0.4163773922, 0.3960942001
30.45, 0.1522075181, -0.4174500672, 0.1265620472, -0.483911478, 0.3960967877
30.5, 0.1295637326, -0.4864680277, 0.1009197596, -0.539696671, 0.3961005934
30.55, 0.1037576466, -0.5436794375, 0.0728115787, -0.5823406344, 0.3961056117
30.6, 0.07541654389, -0.5876562867, 0.04292279176, -0.6107706755, 0.3961116544
30.65, 0.04523123541, -0.6172919953, 0.01198361223, -0.6242672513, 0.3961183685
30.7, 0.01393908385, -0.6318360699, -0.01924910927, -0.6224873652, 0.3961252894
30.75, -0.01769446018, -0.630918613, -0.05001105076, -0.6054760019, 0.3961319174
30.8, -0.04889525143, -0.6145627222, -0.07954983531, -0.5736646436, 0.3961378022
30.85, -0.07890013642, -0.5831837337, -0.1071440505, -0.527856994, 0.3961426161
30.9, -0.106976272, -0.5375753732, -0.1321212573, -0.4692030894, 0.3961462025
30.95, -0.1324394466, -0.4788839774, -0.153874454, -0.3991638134, 0.3961485871
31, -0.1546708548, -0.4085728298, -0.1718765785, -0.3194683076, 0.3961499527
31.05, -0.1731318951, -0.3283791665, -0.1856927565, -0.2320668284, 0.3961505824
31.1, -0.1873766899, -0.2402664869, -0.1949901258, -0.1390812648, 0.3961507839
31.15, -0.1970621519, -0.1463744736, -0.1995451638, -0.04275493034, 0.3961508133
31.2, -0.2019555248, -0.04896820566, -0.1992485055, 0.05459748214, 0.3961508131
31.25, -0.2019393865, 0.04961240024, -0.19410727, 0.1506395532, 0.3961507779
31.3, -0.1970141374, 0.1470026832, -0.1842449098, 0.2430626235, 0.3961505559
31.35, -0.1872979907, 0.2408631166, -0.1698985819, 0.3296354886, 0.3961498851
31.4, -0.1730244648, 0.3289293979, -0.1514140242, 0.4082544887, 0.3961484568
31.45, -0.1545373604, 0.409062999, -0.1292379226, 0.4769936912, 0.3961459919
31.5, -0.132283202, 0.4793019352, -0.1039077859, 0.5341541884, 0.3961423164
31.55, -0.1068011538, 0.5379108169, -0.07603941079, 0.5783108153, 0.3961374156
31.6, -0.07871048379, 0.5834284945, -0.0463121233, 0.6083540131, 0.396131458
31.65, -0.04869575396, 0.6147109929, -0.01545210069, 0.6235242733, 0.3961247811
31.7, -0.01749003539, 0.6309671008, 0.01578579084, 0.6234367063, 0.3961178416
31.75, 0.01414341828, 0.6317840649, 0.04663709831, 0.6080938019, 0.3961111407
31.8, 0.0454304906, 0.6171413481, 0.07634720271, 0.5778853225, 0.3961051394
31.85, 0.07560588542, 0.5874113, 0.1041904106, 0.5335753381, 0.3961001828
31.9, 0.1039325127, 0.5433466816, 0.1294880965, 0.4762774827, 0.3960964484
31.95, 0.1297199419, 0.4860560961, 0.1516253527, 0.4074203741, 0.3960939301
32, 0.1523413635, 0.4169692918, 0.1700657147, 0.328705665, 0.3960924599
