# t, theta1, omega1, theta2, omega2, E_total
32.1, 0.1859770038, 0.2505131454, 0.1941690783, 0.1496335598, 0.3960826562
32.15, 0.1961895336, 0.1571683173, 0.1992594415, 0.05357295345, 0.3960824598
32.2, 0.2016309056, 0.06005036863, 0.1995049448, -0.04377247948, 0.3960824572
32.25, 0.2021705383, -0.03850849686, 0.194899703, -0.1400680824, 0.3960825889
32.3, 0.1977954289, -0.1361456238, 0.185554215, -0.2330013635, 0.3960835389
32.35, 0.1886104334, -0.2305176005, 0.1716930205, -0.3203314654, 0.396086572
32.4, 0.1748360591, -0.3193501455, 0.1536498724, -0.3999390529, 0.3960932291
32.45, 0.1568037502, -0.4004884849, 0.1318604088, -0.4698763985, 0.396104944
32.5, 0.1349486459, -0.4719480625, 0.1068523312, -0.5284167817, 0.3961226653
32.55, 0.1097998085, -0.5319647353, 0.07923316327, -0.5741015908, 0.3961465657
32.6, 0.08196798883, -0.5790428525, 0.0496757566, -0.6057829092, 0.3961759039
32.65, 0.05213108447, -0.6119989666, 0.01890183315, -0.622659031, 0.3962090745
32.7, 0.02101757736, -0.6299985509, -0.01233601848, -0.6243004063, 0.3962438381
32.75, -0.01061163545, -0.6325831249, -0.04327336112, -0.610663988, 0.3962776867
32.8, -0.04198248128, -0.6196856483, -0.07315332757, -0.5820947922, 0.3963082656
32.85, -0.07232739875, -0.591632895, -0.1012457923, -0.539314533, 0.3963337639
32.9, -0.1009048111, -0.549134598, -0.1268656694, -0.4833982784, 0.3963531893
32.95, -0.1270177432, -0.4932602825, -0.1493897808, -0.415740972, 0.3963664705
33, -0.150031009, -0.4254056517, -0.1682718469, -0.3380162369, 0.3963743695
33.05, -0.1693865091, -0.3472510015, -0.1830552781, -0.2521300311, 0.396378226
33.1, -0.1846163042, -0.2607143206, -0.1933835703, -0.160171475, 0.3963795939
33.15, -0.1953532626, -0.1679014906, -0.1990082081, -0.06436261953, 0.3963798494
33.2, -0.201339185, -0.0710554364, -0.1997940548, 0.03299178748, 0.3963798565
33.25, -0.2024303856, 0.02749465811, -0.1957222392, 0.1295541622, 0.3963797607
33.3, -0.1986007449, 0.1253836762, -0.1868905559, 0.2230037132, 0.3963789543
33.35, -0.1899422553, 0.220260592, -0.1735113838, 0.3110861958, 0.3963762211
33.4, -0.1766630646, 0.3098385966, -0.1559071065, 0.3916640381, 0.3963700289
33.45, -0.1590830038, 0.3919456373, -0.1345030209, 0.4627666579, 0.3963589085
33.5, -0.1376265781, 0.464575253, -0.10981774, 0.5226401409, 0.3963418382
33.55, -0.1128134246, 0.5259369285, -0.08245115944, 0.5697947357, 0.3963185484
33.6, -0.08524629306, 0.5745044436, -0.05307014692, 0.6030479933, 0.3962896794
33.65, -0.05559670512, 0.6090600286, -0.02239223714, 0.621561022, 0.396256753
33.7, -0.02458856321, 0.6287317399, 0.008832261644, 0.6248653438, 0.3962219597
33.75, 0.007019884616, 0.6330214569, 0.03983922415, 0.6128782807, 0.3961878044
33.8, 0.03845519862, 0.6218213221, 0.06987011862, 0.5859056054, 0.3961566851
33.85, 0.06894840385, 0.5954172613, 0.09819122482, 0.5446312376, 0.3961304937
33.9, 0.09775449103, 0.5544792861, 0.1241120287, 0.4900948512, 0.3961103245
33.95, 0.1241711172, 0.5000394047, 0.1470022313, 0.4236591837, 0.3960963504
34, 0.1475559278, 0.4334589367, 0.1663069143, 0.3469694418, 0.3960878906
34.05, 0.1673420295, 0.3563876715, 0.1815595326, 0.2619073859, 0.39608365
34.1, 0.1830512731, 0.2707175242, 0.1923925285, 0.1705424596, 0.3960820756
34.15, 0.1943051324, 0.178533141, 0.1985454675, 0.07508178956, 0.3960817497
34.2, 0.2008330796, 0.0820613573, 0.1998706707, -0.02217982007, 0.3960817362
34.25, 0.2024784302, -0.01637931628, 0.1963363575, -0.1189094837, 0.3960818038
34.3, 0.1992016733, -0.1144287405, 0.1880273161, -0.212785541, 0.3960824809
34.35, 0.19108131, -0.2097348624, 0.1751431087, -0.3015469553, 0.3960849304
34.4, 0.1783122048, -0.3000035209, 0.1579937975, -0.3830431062, 0.3960906705
34.45, 0.1612014373, -0.3830487073, 0.1369931712, -0.4552838817, 0.3961012005
34.5, 0.1401616279, -0.4568432468, 0.1126494747, -0.5164893434, 0.3961176123
34.55, 0.1157017323, -0.5195692223, 0.08555369321, -0.5651375112, 0.3961402721
34.6, 0.08841534924, -0.5696667055, 0.05636553783, -0.6000081657, 0.3961686426
34.65, 0.05896667733, -0.6058786691, 0.0257973925, -0.6202201579, 0.3962012908
34.7, 0.02807437453, -0.6272895098, -0.005403389, -0.6252596762, 0.3962360807
34.75, -0.003506293049, -0.633354536, -0.03647332673, -0.6149973049, 0.3962705164
34.8, -0.03500250209, -0.6239181449, -0.06665219972, -0.5896924732, 0.3963021605
34.85, -0.06564351569, -0.5992191776, -0.09520232817, -0.5499849142, 0.3963290423
34.9, -0.0946802622, -0.5598829944, -0.1214271165, -0.4968738477, 0.3963499649
34.95, -0.1214041975, -0.5069009388, -0.144688282, -0.4316865567, 0.3963646508
35, -0.1451648585, -0.4415988684, -0.164421294, -0.3560386812, 0.3963736956
35.05, -0.1653856182, -0.365597128, -0.1801486754, -0.2717888016, 0.3963783447
35.1, -0.181577281, -0.280764617, -0.1914909407, -0.180989718, 0.3963801459
35.15, -0.1933492866, -0.1891694555, -0.1981750568, -0.08583833592, 0.3963805546
35.2, -0.2004184049, -0.09302824532, -0.2000403903, 0.01137462222, 0.3963805775
35.25, -0.2026148879, 0.00534478765, -0.197042148, 0.1083145632, 0.3963805316
35.3, -0.1998860876, 0.1035882255, -0.1892523286, 0.2026526756, 0.3963799691
35.35, -0.1922975638, 0.1993435185, -0.1768581918, 0.292115626, 0.3963777835
35.4, -0.1800316892, 0.2903050536, -0.1601582355, 0.3745356007, 0.3963724751
35.45, -0.1633837441, 0.3742705914, -0.1395556619, 0.4479006263, 0.3963625186
35.5, -0.1427554781, 0.4491920768, -0.1155493334, 0.5104044994, 0.3963467562
35.55, -0.1186461335, 0.5132262085, -0.08872226875, 0.5604949344, 0.3963247282
35.6, -0.09164097264, 0.5647834077, -0.05972781881, 0.5969178811, 0.3962968693
35.65, -0.06239743909, 0.6025731304, -0.02927377265, 0.6187555307, 0.3962645229
35.7, -0.03162919597, 0.625642998, 0.001895225025, 0.6254554585, 0.3962297668
35.75, -8.841810614e-05, 0.6334091096, 0.03301644473, 0.6168486968, 0.3961950833
35.8, 0.03145316192, 0.6256752286, 0.06332843748, 0.593155269, 0.3961629428
35.85, 0.06222385404, 0.6026392685, 0.09209035132, 0.5549767218, 0.3961353907
35.9, 0.09147160396, 0.564886529, 0.1186005604, 0.5032762879, 0.396113723
35.95, 0.1184829268, 0.513370262, 0.1422140247, 0.4393482883, 0.3960983214
36, 0.1426005837, 0.449381169, 0.1623578981, 0.364779068, 0.3960886781
36.05, 0.1632395043, 0.3745081597, 0.1785450243, 0.281402044, 0.3960836018
36.1, 0.179900584, 0.2905930167, 0.1903850913, 0.1912493089, 0.3960815553
36.15, 0.1921821144, 0.1996814969, 0.1975933202, 0.09650176031, 0.3960810508
36.2, 0.1997887255, 0.1039729182, 0.1999966538, -0.0005609634755, 0.3960810145
36.25, 0.2025377975, 0.005769576811, 0.1975374492, -0.09761017375, 0.3960810443
36.3, 0.2003633541, -0.09257340809, 0.1902746958, -0.1923174729, 0.3960815054
36.35, 0.1933174583, -0.1886978509, 0.1783827683, -0.2824040973, 0.3960834434
36.4, 0.1815691236, -0.2802922451, 0.1621477043, -0.3656906116, 0.3960883343
36.45, 0.165400728, -0.3651419048, 0.1419609872, -0.4401469717, 0.3960977237
36.5, 0.1452019095, -0.4411795845, 0.1183108274, -0.5039423836, 0.3961128319
36.55, 0.1214609272, -0.506536059, 0.09177098053, -0.5554936667, 0.3961342111
36.6, 0.09475351921, -0.5595893969, 0.06298722546, -0.5935101476, 0.3961615309
36.65, 0.06572936985, -0.5990109445, 0.03266173414, -0.6170326354, 0.3961935418
36.7, 0.03509641129, -0.6238055173, 0.001535695109, -0.6254639034, 0.39622823
36.75, 0.003603316031, -0.6333431354, -0.02962932618, -0.6185883881, 0.3962631331
36.8, -0.02797933477, -0.6273799044, -0.06007070717, -0.5965795082, 0.3962957515
36.85, -0.05887861815, -0.6060663305, -0.08904412935, -0.5599939836, 0.3963239685
36.9, -0.08833892062, -0.5699423581, -0.1158423379, -0.5097536285, 0.3963463883
36.95, -0.1156410159, -0.5199195524, -0.1398127068, -0.4471160989, 0.3963625229
37, -0.140119959, -0.4572518965, -0.1603731107, -0.3736368048, 0.3963727882
37.05, -0.1611812815, -0.3834974575, -0.1770257237, -0.291124541, 0.3963783167
37.1, -0.1783150966, -0.3004735506, -0.1893684957, -0.2015933138, 0.39638063
37.15, -0.1911078532, -0.2102079715, -0.1971041687, -0.107212404, 0.3963812449
37.2, -0.1992516005, -0.1148884332, -0.2000467816, -0.0102560491, 0.3963812999
37.25, -0.2025507102, -0.01681166244, -0.1981256659, 0.08694659215, 0.3963812815
37.3, -0.2009260616, 0.08166714258, -0.1913869487, 0.1820611338, 0.3963809086
37.35, -0.1944167111, 0.1781844295, -0.1799925726, 0.2727976181, 0.3963791992
37.4, -0.1831790596, 0.2704183215, -0.1642168278, 0.3569604686, 0.3963747051
37.45, -0.1674835125, 0.3561389543, -0.1444403763, 0.432498784, 0.3963658646
37.5, -0.147708611, 0.4332592321, -0.1211417624, 0.4975564496, 0.3963513994
37.55, -0.124332624, 0.499885542, -0.09488644682, 0.5505208366, 0.396330668
37.6, -0.09792262812, 0.5543672392, -0.06631347928, 0.5900681738, 0.396303898
37.65, -0.06912118311, 0.5953429877, -0.03612003558, 0.6152031784, 0.3962722441
37.7, -0.03863081859, 0.6217815101, -0.005044170465, 0.6252903738, 0.3962376533
37.75, -0.007196678738, 0.6330140984, 0.02615373834, 0.6200747768, 0.3962025632
37.8, 0.02441220122, 0.6287564663, 0.05671027807, 0.5996902914, 0.3961694969
37.85, 0.05542240597, 0.6091181723, 0.0858783845, 0.5646551083, 0.3961406376
37.9, 0.08507579262, 0.5745988194, 0.1129461764, 0.5158545039, 0.3961174767
37.95, 0.1126486271, 0.5260713574, 0.1372546429, 0.4545124499, 0.396100608
38, 0.1374695901, 0.4647538824, 0.158213675, 0.3821542077, 0.396089709
38.05, 0.1589361307, 0.3921721308, 0.1753160554, 0.3005624608, 0.3960837102
38.1, 0.1765287653, 0.3101152813, 0.1881491452, 0.2117294919, 0.396081111
38.15, 0.1898230543, 0.2205876563, 0.1964041266, 0.1178075026, 0.3960803711
38.2, 0.1984991087, 0.1257585052, 0.1998827456, 0.02105851987, 0.3960802912
38.25, 0.2023485697, 0.02791138256, 0.1985015572, -0.07619539237, 0.3960803016
38.3, 0.201279066, -0.07060611826, 0.1922936908, -0.1716215273, 0.3960805982
38.35, 0.1953161682, -0.1674321849, 0.1814081504, -0.2629258416, 0.3960820951
38.4, 0.1846028577, -0.2602404924, 0.1661066435, -0.347902553, 0.3960862077
38.45, 0.169396504, -0.3467902317, 0.1467579184, -0.4244841461, 0.3960945079
38.5, 0.1500633271, -0.4249766422, 0.1238296004, -0.4907913618, 0.3961083279
38.55, 0.1270703275, -0.4928816824, 0.09787754876, -0.5451820409, 0.396128397
38.6, 0.1009746996, -0.5488237471, 0.06953283877, -0.5862969863, 0.3961545915
38.65, 0.07241082087, -0.5914045927, 0.03948657288, -0.6131004766, 0.3961858555
38.7, 0.04207501331, -0.6195510636, 0.008472854097, -0.6249128468, 0.3962203144
38.75, 0.01070840419, -0.6325489508, -0.02274962064, -0.6214327488, 0.3962555611
38.8, -0.02092165638, -0.6300664905, -0.05341678331, -0.6027473095, 0.3962890544
38.85, -0.05204105254, -0.612165601, -0.0827786029, -0.5693293328, 0.3963185476
38.9, -0.081888593, -0.5792999066, -0.1101180323, -0.5220217773, 0.3963424539
38.95, -0.1097352732, -0.5322997119, -0.1347688858, -0.4620107853, 0.3963600722
39, -0.134902484, -0.4723451817, -0.1561321232, -0.3907893407, 0.3963716276
39.05, -0.1567786276, -0.4009298347, -0.1736901359, -0.3101140718, 0.3963781219
39.1, -0.1748337183, -0.3198169341, -0.1870187533, -0.2219577252, 0.3963810298
39.15, -0.1886316818, -0.2309913963, -0.1957968122, -0.1284594762, 0.3963819111
39.2, -0.1978401847, -0.1366094773, -0.1998132207, -0.03187461228, 0.3963820235
39.25, -0.2022379291, -0.03894785695, -0.1989715088, 0.06547558799, 0.3963820184
39.3, -0.2017194055, 0.05964701003, -0.1932918834, 0.161253608, 0.3963817867
39.35, -0.1962971248, 0.1568090876, -0.1829107993, 0.2531553244, 0.396380484
39.4, -0.1861013481, 0.2502027706, -0.1680780446, 0.3389598762, 0.3963767321
39.45, -0.1713773095, 0.3375731286, -0.1491513225, 0.4165799055, 0.3963689531
39.5, -0.1524799182, 0.416796584, -0.1265883193, 0.4841117905, 0.3963557651
39.55, -0.129865919, 0.4859317131, -0.1009362802, 0.539884802, 0.3963363547
39.6, -0.1040835306, 0.5432691489, -0.07281919101, 0.5825074083, 0.3963107436
39.65, -0.07575964583, 0.587378827, -0.04292276338, 0.6109084028, 0.396279889
39.7, -0.04558478449, 0.617152219, -0.0119775462, 0.6243702816, 0.3962455901
39.75, -0.01429611438, 0.6318369179, 0.01925938663, 0.6225524618, 0.3962102194
39.8, 0.01734101231, 0.631061066, 0.0500236154, 0.6055024995, 0.3961763304
39.85, 0.04855244788, 0.6148456746, 0.07956279318, 0.5736543773, 0.396146228
39.9, 0.07857492755, 0.5836038032, 0.1071556563, 0.5278140093, 0.3961215903
39.95, 0.1066753774, 0.5381266709, 0.1321300134, 0.4691331668, 0.396103224
40, 0.1321692237, 0.4795578688, 0.1538791829, 0.3990738587, 0.3960910025
40.05, 0.1544371562, 0.4093577232, 0.171876462, 0.3193656732, 0.3960839956
40.1, 0.1729399167, 0.3292603669, 0.1856873409, 0.231958632, 0.3960807596
40.15, 0.1872308139, 0.2412261522, 0.1949792944, 0.1389737726, 0.3960797207
40.2, 0.1969657916, 0.1473917063, 0.1995290812, 0.04265305919, 0.3960795675
40.25, 0.2019109769, 0.05001930927, 0.1992275409, -0.05469049918, 0.3960795685
40.3, 0.2019477019, -0.04855348089, 0.194081909, -0.1507223127, 0.3960797456
40.35, 0.197075018, -0.1459637284, 0.184215663, -0.2431355004, 0.3960808698
40.4, 0.187409723, -0.2398728112, 0.1698659011, -0.3297003973, 0.396084277
40.45, 0.1731838986, -0.3280163459, 0.1513782352, -0.4083144839, 0.3960915454
40.5, 0.1547399403, -0.4082546157, 0.1291991807, -0.4770524495, 0.396104102
40.55, 0.1325230559, -0.4786232773, 0.1038660589, -0.5342154248, 0.3961228419
40.6, 0.1070712398, -0.5373834268, 0.07599449218, -0.5783776956, 0.3961478459
40.65, 0.07900279327, -0.5830693459, 0.04626367323, -0.6084286249, 0.3961782593
40.7, 0.04900156221, -0.6145316246, 0.0153997108, -0.6236072136, 0.3962123631
40.75, 0.0178001898, -0.6309730175, -0.01584251593, -0.6235268331, 0.396247826
40.8, -0.01383818822, -0.6319744609, -0.04669845187, -0.6081881799, 0.3962820871
40.85, -0.04513925825, -0.6175091851, -0.07641328908, -0.5779793719, 0.3963127873
40.9, -0.07533722453, -0.5879437307, -0.1042610708, -0.5336631753, 0.3963381581
40.95, -0.1036942241, -0.5440257806, -0.1295628548, -0.4763524181, 0.3963572857
41, -0.129518823, -0.48685983, -0.1517033912, -0.4074755202, 0.3963701949
41.05, -0.1521830306, -0.4178726391, -0.1701458801, -0.3287345928, 0.3963777397
41.1, -0.1711373831, -0.3387709857, -0.1844445019, -0.2420586694, 0.3963813277
41.15, -0.1859237781, -0.2514943639, -0.1942545362, -0.1495543374, 0.3963825424
41.2, -0.1961858673, -0.1581650026, -0.1993399838, -0.05345546538, 0.396382746
41.25, -0.2016769223, -0.06103698152, -0.1995786744, 0.04392699777, 0.3963827488
41.3, -0.202265157, 0.03755451635, -0.1949648733, 0.1402548472, 0.3963826165
41.35, -0.1979365234, 0.1352434893, -0.1856094039, 0.2332122485, 0.3963816538
41.4, -0.1887950021, 0.2296831343, -0.1717372851, 0.3205555309, 0.3963785707
41.45, -0.1750603895, 0.3185960087, -0.153682871, 0.4001633568, 0.3963717926
41.5, -0.1570635672, 0.3998246161, -0.1318824756, 0.4700870237, 0.3963598526
41.55, -0.1352392338, 0.4713822426, -0.1068644969, 0.52859999, 0.3963417772
41.6, -0.1101161041, 0.5315031889, -0.07923711629, 0.5742449978, 0.3963173856
41.65, -0.08230464464, 0.5786907998, -0.04967374786, 0.6058765687, 0.3962874304
41.7, -0.05248250808, 0.6117610486, -0.01889653092, 0.6226963214, 0.3962535483
41.75, -0.02137795332, 0.6298790681, 0.01234171114, 0.6242786288, 0.3962180254
41.8, 0.01024832995, 0.632586054, 0.04327651021, 0.6105846141, 0.3961834243
41.85, 0.04162245581, 0.6198144295, 0.07315117498, 0.5819633334, 0.3961521532
41.9, 0.07197701301, 0.5918900067, 0.1012359469, 0.5391400472, 0.396126066
41.95, 0.1005705127, 0.5495209669, 0.1268462654, 0.4831925631, 0.3961061814
42, 0.1267059728, 0.4937745909, 0.1493595895, 0.4155175282, 0.3960925772
42.05, 0.1497480705, 0.4260436222, 0.1682303332, 0.3377891061, 0.3960844787
42.1, 0.1691384045, 0.3480047415, 0.1830025979, 0.2519126192, 0.3960805192
42.15, 0.1844085395, 0.2615718079, 0.1933205108, 0.1599754719, 0.3960791113
42.2, 0.1951906325, 0.1688462725, 0.1989360792, 0.06419710989, 0.3960788468
42.25, 0.2012255497, 0.07206660165, 0.1997145421, -0.03312094702, 0.3960788393
42.3, 0.2023684536, -0.02644219552, 0.1956372331, -0.1296446512, 0.3960789354
42.35, 0.198591878, -0.1243185625, 0.1868019743, -0.2230567207, 0.3960797515
42.4, 0.1899863129, -0.2192140954, 0.1734210041, -0.3111060685, 0.3960825272
42.45, 0.1767583022, -0.3088433798, 0.1558164227, -0.3916576403, 0.396088827
42.5, 0.1592260387, -0.3910343027, 0.1344131385, -0.462742506, 0.3961001537
42.55, 0.1378124323, -0.46377875, 0.1097293182, -0.5226073966, 0.3961175554
42.6, 0.1130356477, -0.525282936, 0.08236440495, -0.5697621568, 0.3961413134
42.65, 0.08549716433, -0.5740158524, 0.0529848597, -0.6030229463, 0.3961707797
42.7, 0.05586750656, -0.6087536532, 0.02230790117, -0.6215486586, 0.3962044051
42.75, 0.02486990847, -0.6286173762, -0.008916352071, -0.6248680276, 0.3962399548
42.8, -0.006737684647, -0.6331013743, -0.039923817, -0.612895324, 0.3962748699
42.85, -0.03818175685, -0.6220902405, -0.06995585212, -0.5859333467, 0.3963066977
42.9, -0.0686928891, -0.5958628139, -0.09827848763, -0.5446634504, 0.3963335
42.95, -0.09752529461, -0.5550829207, -0.1242008481, -0.4901234408, 0.3963541525
43, -0.1239755736, -0.5007776336, -0.1470922017, -0.4236750991, 0.3963684721
43.05, -0.1474001043, -0.4343048138, -0.166397175, -0.3469637067, 0.3963771493
43.1, -0.1672305922, -0.3573123587, -0.181648798, -0.2618721445, 0.396381505
43.15, -0.1829874307, -0.2716918135, -0.1924791683, -0.1704719322, 0.396383126
43.2, -0.194290653, -0.1795288108, -0.198627631, -0.0749730454, 0.3963834631
43.25, -0.2008683682, -0.08305227101, -0.1999464431, 0.02232634975, 0.3963834773
43.3, -0.2025626541, 0.01541642757, -0.1964039347, 0.1190898024, 0.3963834097
43.35, -0.199332918, 0.1135138361, -0.1880851808, 0.2129922179, 0.3963827244
43.4, -0.1912567488, 0.2088844795, -0.1751901921, 0.3017695863, 0.3963802358
43.45, -0.1785282665, 0.2992309516, -0.15802961, 0.3832690699, 0.3963743934
43.5, -0.1614539592, 0.3823644019, -0.1370178897, 0.4554993297, 0.3963636635
43.55, -0.1404459845, 0.4562553626, -0.1126639754, 0.5166803395, 0.3963469271
43.6, -0.1160129351, 0.5190842304, -0.08555952662, 0.5652912168, 0.3963238054
43.65, -0.088748116, 0.5692899657, -0.05636484546, 0.6001139592, 0.3962948425
43.7, -0.05931547572, 0.6056148938, -0.02579277129, 0.6202705786, 0.3962614987
43.75, -0.02843344633, 0.6271430514, 0.005409062795, 0.6252510966, 0.3962259537
43.8, 0.003142916631, 0.6333294575, 0.03647709896, 0.6149302621, 0.3961907574
43.85, 0.03464098282, 0.6240180563, 0.06665124706, 0.5895716233, 0.3961584016
43.9, 0.065290177, 0.5994468548, 0.09519415513, 0.5498186152, 0.3961309035
43.95, 0.09434153402, 0.5602398167, 0.1214097231, 0.4966734133, 0.3961094904
44, 0.1210865298, 0.5073862087, 0.1446602873, 0.4314652584, 0.3960944507
44.05, 0.1448745994, 0.4422090891, 0.164382006, 0.3558105993, 0.3960851802
44.1, 0.1651288566, 0.3663253214, 0.1800981015, 0.2715676367, 0.3960804091
44.15, 0.1813596579, 0.2815997662, 0.1914297402, 0.1807876749, 0.3960785566
44.2, 0.1931757831, 0.1900961462, 0.1981044417, 0.08566517998, 0.3960781344
44.25, 0.2002931189, 0.09402656918, 0.199961985, -0.01151225541, 0.3960781104
44.3, 0.2025408132, -0.00429902295, 0.1969578217, -0.1084135512, 0.3960781563
44.35, 0.199864912, -0.1025229561, 0.189164017, -0.2027134575, 0.3960787248
44.4, 0.1923295019, -0.1982895551, 0.176767725, -0.2921419199, 0.396080943
44.45, 0.1801153672, -0.2892949112, 0.1600671872, -0.3745338203, 0.3960863417
44.5, 0.1635161488, -0.3733370742, 0.1394652346, -0.4478790548, 0.3960964802
44.55, 0.1429319816, -0.4483667028, 0.1154602889, -0.5103723018, 0.3961125451
44.6, 0.118860598, -0.5125375812, 0.08863491072, -0.5604611028, 0.3961350116
44.65, 0.09188593592, -0.5642556594, 0.05964202694, -0.5968902192, 0.3961634421
44.7, 0.06266437277, -0.6022245678, 0.02918908474, -0.6187397812, 0.3961964696
44.75, 0.03190882436, -0.6254850698, -0.00197949284, -0.6254546635, 0.3962319755
44.8, 0.0003710782415, -0.6334457936, -0.0331010532, -0.6168628601, 0.3962674249
44.85, -0.03117714129, -0.6259028982, -0.06341407086, -0.5931813561, 0.3963002914
44.9, -0.06196377919, -0.6030470504, -0.09217747257, -0.5550089988, 0.3963284811
44.95, -0.09123607239, -0.5654571158, -0.1186892911, -0.5033069623, 0.3963506635
45, -0.1182795338, -0.5140810982, -0.1423040632, -0.4393683846, 0.3963664421
45.05, -0.1424356955, -0.4502058937, -0.1624484855, -0.3647794463, 0.3963763302
45.1, -0.1631181063, -0.3754181708, -0.1786349627, -0.2813744569, 0.3963815421
45.15, -0.1798262079, -0.2915590189, -0.1904728134, -0.1911873915, 0.3963836475
45.2, -0.1921568396, -0.2006749088, -0.1976770055, -0.09640185497, 0.3963841687
45.25, -0.1998132451, -0.1049670381, -0.2000743791, 0.0006992267324, 0.3963842066
45.3, -0.2026115351, -0.006740441255, -0.1976073615, 0.0977835998, 0.3963841769
45.35, -0.2004846149, 0.09164650558, -0.1903351905, 0.1925193569, 0.3963837108
45.4, -0.1934835984, 0.1878321776, -0.1784326563, 0.282624615, 0.3963817432
45.45, -0.1817767195, 0.2795017489, -0.1621863518, 0.3659175165, 0.396376767
45.5, -0.1656457347, 0.3644375773, -0.141988414, 0.4403665436, 0.3963672019
45.55, -0.1454797958, 0.4405699901, -0.118327753, 0.504140548, 0.3963517979
45.6, -0.1217667814, 0.5060279415, -0.09177881219, 0.5556571849, 0.3963299865
45.65, -0.09508212551, 0.5591882744, -0.06298798735, 0.5936277655, 0.3963021005
45.7, -0.06607525657, 0.5987216089, -0.03265794229, 0.6170960807, 0.3962694121
45.75, -0.03545387788, 0.6236323692, -0.001530188492, 0.6254686291, 0.3962339758
45.8, -0.003966448629, 0.6332903073, 0.02963358377, 0.6185339866, 0.3961983067
45.85, 0.02761664813, 0.6274511503, 0.06007083671, 0.596469752, 0.3961649596
45.9, 0.05852266107, 0.6062646885, 0.08903753861, 0.5598364868, 0.3961361002
45.95, 0.08799610005, 0.5702696217, 0.1158268978, 0.5095591663, 0.3961131588
46, 0.1153177836, 0.5203756056, 0.1397868868, 0.4468976533, 0.3960966391
46.05, 0.1398226983, 0.4578339887, 0.1603360611, 0.3734084348, 0.3960861206
46.1, 0.1609161574, 0.3841994999, 0.1769772997, 0.290900188, 0.3960804492
46.15, 0.1780878733, 0.3012855181, 0.1893092227, 0.2013856546, 0.3960780718
46.2, 0.1909236863, 0.2111154895, 0.1970351529, 0.1070318566, 0.3960774375
46.25, 0.1991148142, 0.1158726144, 0.1999695774, 0.01011001591, 0.3960773801
46.3, 0.2024645734, 0.01784924298, 0.1980421124, -0.08705418132, 0.3960773984
46.35, 0.2008925799, -0.08060333755, 0.191298991, -0.1821299466, 0.3960777747
46.4, 0.1944364494, -0.1771246879, 0.1799020866, -0.272830708, 0.3960795084
46.45, 0.1832510131, -0.2693949346, 0.1641254621, -0.3569637522, 0.3960840771
46.5, 0.1676050399, -0.3551848465, 0.1443494281, -0.4324802593, 0.3960930766
46.55, 0.147875441, -0.4324064073, 0.1210520967, -0.497525231, 0.396107816
46.6, 0.1245389421, -0.4991634519, 0.09479846691, -0.5504861016, 0.3961289561
46.65, 0.09816124448, -0.5538011939, 0.06622714985, -0.5900381238, 0.3961562704
46.7, 0.06938377591, -0.5949527399, 0.03603495515, -0.6151841208, 0.3961885856
46.75, 0.03890824136, -0.6215801378, 0.004959684715, -0.6252860197, 0.396223917
46.8, 0.007479313838, -0.6330072891, -0.02623839512, -0.6200858293, 0.3962597759
46.85, -0.02413406491, -0.6289422721, -0.05679582921, -0.5997143676, 0.3962935836
46.9, -0.05515819551, -0.609487261, -0.08596536186, -0.5646870056, 0.3963231055
46.95, -0.08483429792, -0.575135193, -0.1130347928, -0.515886781, 0.3963468118
47, -0.112437694, -0.526753468, -0.1373447, -0.4545362609, 0.3963640894
47.05, -0.1372958773, -0.4655560337, -0.1583045177, -0.3821603027, 0.3963752621
47.1, -0.1588049405, -0.3930660324, -0.1754065782, -0.3005422487, 0.3963814186
47.15, -0.1764439532, -0.3110716173, -0.188237851, -0.2116760596, 0.3963840909
47.2, -0.1897870154, -0.2215775379, -0.1964892331, -0.1177164891, 0.3963848543
47.25, -0.1985128304, -0.1267547017, -0.1999623304, -0.02092876057, 0.3963849375
47.3, -0.2024117396, -0.02888925449, -0.1985737275, 0.07636151409, 0.3963849271
47.35, -0.2013902173, 0.06966802288, -0.1923567628, 0.1718180595, 0.396384628
47.4, -0.1954728474, 0.1665518758, -0.1814608213, 0.2631435814, 0.3963831092
47.45, -0.1848017963, 0.2594325965, -0.166148139, 0.3481296814, 0.3963789266
47.5, -0.1696337804, 0.3460663115, -0.1467881026, 0.4247071305, 0.3963704734
47.55, -0.150334508, 0.4243456999, -0.123849034, 0.4909960499, 0.3963563858
47.6, -0.127370581, 0.4923507627, -0.09788749116, 0.5453548494, 0.3963359145
47.65, -0.1012988778, 0.5483985471, -0.06953518949, 0.586426075, 0.3963091811
47.7, -0.07275351326, 0.5910899946, -0.03948375775, 0.6131767928, 0.39627726
47.75, -0.04243057731, 0.619351515, -0.00846766436, 0.6249309376, 0.3962420627
47.8, -0.0110709816, 0.6324686406, 0.02275422216, 0.6213912565, 0.3962060474
47.85, 0.02055812606, 0.6301092914, 0.05341787169, 0.602649098, 0.3961718107
47.9, 0.05168280997, 0.6123347806, 0.08277349743, 0.5691812316, 0.3961416506
47.95, 0.08154201717, 0.5795976339, 0.1101044808, 0.5218339697, 0.3961171925
48, 0.1094068109, 0.5327264133, 0.1347452107, 0.461795904, 0.3960991574
48.05, 0.1345985448, 0.4728988171, 0.1560973172, 0.3905613631, 0.3960873199
48.1, 0.156505442, 0.4016051761, 0.1736438992, 0.3098871241, 0.3960806602
